"","L2x2","DecidR_sum","Decid1_sum","Decid2_sum","Decid3_sum","Decid4_sum","Decid5_sum","Decid6_sum","Decid7_sum","Decid8_sum","Decid9_sum","MixedwoodR_sum","Mixedwood1_sum","Mixedwood2_sum","Mixedwood3_sum","Mixedwood4_sum","Mixedwood5_sum","Mixedwood6_sum","Mixedwood7_sum","Mixedwood8_sum","Mixedwood9_sum","PineR_sum","Pine1_sum","Pine2_sum","Pine3_sum","Pine4_sum","Pine5_sum","Pine6_sum","Pine7_sum","Pine8_sum","Pine9_sum","SpruceR_sum","Spruce1_sum","Spruce2_sum","Spruce3_sum","Spruce4_sum","Spruce5_sum","Spruce6_sum","Spruce7_sum","Spruce8_sum","Spruce9_sum","TreedBogR_sum","TreedBog1_sum","TreedBog2_sum","TreedBog3_sum","TreedBog4_sum","TreedBog5_sum","TreedBog6_sum","TreedBog7_sum","TreedBog8_sum","TreedBog9_sum","TreedFenR_sum","TreedFen1_sum","TreedFen2_sum","TreedFen3_sum","TreedFen4_sum","TreedFen5_sum","TreedFen6_sum","TreedFen7_sum","TreedFen8_sum","TreedFen9_sum","TreedSwampR_sum","TreedSwamp1_sum","TreedSwamp2_sum","TreedSwamp3_sum","TreedSwamp4_sum","TreedSwamp5_sum","TreedSwamp6_sum","TreedSwamp7_sum","TreedSwamp8_sum","TreedSwamp9_sum","GrassHerb_sum","Shrub_sum","GraminoidFen_sum","Marsh_sum","ShrubbyBog_sum","ShrubbyFen_sum","ShrubbySwamp_sum","Bare_sum","SnowIce_sum","Water_sum","UrbanIndustrial_sum","UrbanResidence_sum","RuralResidentialIndustrial_sum","IndustrialSiteRural_sum","WindGenerationFacility_sum","OtherDisturbedVegetation_sum","MineSite_sum","PeatMine_sum","WellSite_sum","Pipeline_sum","TransmissionLine_sum","SeismicLineNarrow_sum","SeismicLineWide_sum","RoadHardSurface_sum","RailHardSurface_sum","RoadTrailVegetated_sum","RoadVegetatedVerge_sum","RailVegetatedVerge_sum","CultivationCrop_sum","CultivationAbandoned_sum","CultivationRoughPasture_sum","CultivationTamePasture_sum","HighDensityLivestockOperation_sum","BorrowpitsDugoutsSumps_sum","MunicipalWaterSewage_sum","Reservoirs_sum","Canals_sum","CCDecidR_sum","CCDecid1_sum","CCDecid2_sum","CCDecid3_sum","CCDecid4_sum","CCMixedwoodR_sum","CCMixedwood1_sum","CCMixedwood2_sum","CCMixedwood3_sum","CCMixedwood4_sum","CCPineR_sum","CCPine1_sum","CCPine2_sum","CCPine3_sum","CCPine4_sum","CCSpruceR_sum","CCSpruce1_sum","CCSpruce2_sum","CCSpruce3_sum","CCSpruce4_sum","PropConifer.600.2017","PropWet.600.2017","TotalForest","Wt.For.Age.600.2017","PropSoftLinear.600.2017","PropHardLinear.600.2017","PropSoftPoly.600.2017","PropHardPoly.600.2017","zerolndscp"
"11","L-10-19",0,0,0,0,1241.068196,102098.3755557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138745.14214,0,136164.892596,25049.57458,268880.68026,0,0,0,0,0,0,0,0,0,0,0,0,750189.67935,3654.84437,989.3428409,9119.787305,0,0,0,1293.1752946,0,0,0,0,0,0,0,0,0,0,0,0,1548.2260904,0,0,1025.1616963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395027978872222,0.926449388011458,672179.7333277,122.302976161968,0.001787074851875,0,0,0,"19"
"12","L-10-2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30609.3141867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3811.795906,99027.97324,0,0,0,0,0,0,0,0,0,0,17095.47708,0,0,0,0,0,0,0,0,0,21304.7435,354900.04555,0,0,0,0,0,0,0,0,0,0,0,0,655947.0119,156543.496751,21411.446428,58946.51038,5231.146457,0,0,583.25778166,0,0,0,0,0,0,0,0,0,0,0,0,7049.20976,0,0,7538.495092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344541691163889,0.897196622102542,526749.3494627,148.263481161706,0.0101303505916667,0,0,0,"-2"
"13","L-10-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156491.8933837,0,356667.726993,485719.9888,315960.15541,0,0,0,0,0,0,0,0,0,0,0,0,83500.78188,858.7532427,0,19148.19927,676.0673222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16335.339024,0,0,4641.117794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913083169851875,0.985433032153889,1314839.7645867,132.239613290149,0.0145669839013889,0,0,0,"20"
"14","L-10-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19802.63904,0,0,0,0,0,0,0,0,164312.550665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40888.97714,0,152375.15223,815832.0081,18963.6492,0,109399.9645699,0,0,0,0,0,0,0,0,0,0,0,0,10524.564934,10108.397178,0,0,0,0,0,85508.891453,0,0,0,0,0,0,0,0,0,0,0,0,2313.9376701,0,0,9969.1978889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.904008542989514,0.863612225558958,1321574.9409449,104.177429208931,0.00852995524930556,0,0,0,"21"
"15","L-10-22",0,0,0,0,0,52609.41518,0,0,0,0,0,0,0,0,0,0,0,0,29392.8451784,0,0,0,0,62829.60706,166105.264299,0,0,10561.04948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6703.849692,0,0,0,0,0,0,0,0,0,0,556173.37202,308901.47437,0,0,97062.96986,0,0,0,0,0,0,0,0,0,0,0,0,18205.15451,2980.473679,9209.507456,3130.961747,4744.798918,0,0,84289.0189384,0,0,0,0,0,0,0,0,0,0,0,0,16352.158043,0,0,9249.8903018,0,0,0,0,1498.404753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.839123324153472,0.757917764715555,1290339.8471394,87.8736723712032,0.0177792002394444,0,0,0.00104055885625,"22"
"16","L-10-23",0,0,0,0,472922.63163,13541.28228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025893275,3.591372178,8551.393068,445922.40389,0,0,0,0,0,0,0,7647.067658,0,0,0,0,0,0,0,39809.1816,5196.505049,43648.237832,29650.111731,147518.2397428,0,0,83626.327722,0,0,0,0,0,0,0,0,0,0,0,0,13636.189843,0,0,10815.8671386,0,0,0,0,111504.65615,6006.288529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315609315432954,0.563592420526565,948588.395791453,79.2694209899581,0.0169805951261111,0,0,0.08160482269375,"23"
"17","L-10-24",0,0,0,0,38493.12343346,416879.12423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044068657,0,0,0,0,0,0,0,0,0,0,226391.84889,41547.97868,195977.486,0,0,0,0,0,0,234331.41669,0,0,0,0,0,0,27437.75112,6969.658153,38771.105977,139.6652604,5274.274354,117.822803561,0,0,9872.6321899,0,0,0,0,0,0,0,0,0,0,0,0,17347.9632444,0,0,19025.277286,0,0,35689.835375,0,118221.996495,7511.228012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.322164831693512,0.52735689796286,1153621.02199212,82.7856352029788,0.0252591948127778,0,0,0.112099347140278,"24"
"18","L-10-25",0,0,0,0,44878.39808,393684.140644868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047887743,147507.636564704,0.05785157,16340.65236134,27391.18948038,450249.910746,0,0,0,0,0,0,0,0,0,0,0,16941.90756,5.925614621,0,0,12474.57469,228186.04682,0,0,6655.705901,0,0,0,0,0,0,0,0,0,0,0,0,21408.903797519,0,0,4908.796178,0,0,33474.009071,0,35892.07578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44547881589704,0.617230380498165,1080052.0336166,114.646036853736,0.0182761805385549,0,0,0.0481708922576389,"25"
"19","L-10-3",0,0,0,38531.0762,143064.54845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14173.9329,123507.0461684,0,2559.147429,411042.67775,0,0,0,0,0,0,0,0,0,0,0,0,163243.78476,69089.994969,4318.583602,25231.98581,31059.35632,0,0,395190.670663,0,0,0,0,0,0,0,0,0,0,0,0,16847.485473,0,0,2139.5777037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.382835280727361,0.860706375257917,732878.4288974,122.441650273299,0.013185460539375,0,0,0,"-3"
"20","L-10-4",0,0,0,0,84429.22595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240999.80540173,0,0,0,97273.30826,0,0,0,0,0,0,0,0,0,0,0,0,435557.3098,37390.4229752,9711.876352,0,2895.347977,0,0,524866.92282,0,0,0,0,0,0,0,0,0,0,0,0,3240.57206,0,0,3635.175908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234911884487312,0.936593745545785,422702.33961173,94.4150613109853,0.00477482497777778,0,0,0,"-4"
"21","L-10-5",0,0,0,0,0,0,0,0,4262.809309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127495.89855,0,0,691121.97225,8409.402211,0,127442.6153,182726.89241,0,0,0,0,0,0,0,0,0,0,0,0,22346.12073,891.9669056,0,0,0,0,0,254541.1433887,0,0,0,0,0,0,0,0,0,0,0,0,12081.360026,0,0,8679.81291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789719986611806,0.982622230378681,1141459.59003,93.1751584829777,0.0144174812055556,0,0,0,"-5"
"22","L-10-6",0,0,0,201065.0419184,100882.64615,0,0,0,0,0,0,0,0,21610.04086,0,0,0,122431.2054,0,0,0,0,0,230595.897624,0,0,0,47176.928402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66279.61659,0,54339.3922217,0,0,0,0,0,65511.11402,0,0,0,0,0,0,0,305755.15838,142274.8276,30966.276905,5368.070581,29045.25987,0,0,1574.303056,0,0,0,0,0,0,0,0,0,0,0,0,11376.783316,0,0,3747.7469044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276660996415069,0.486884735572014,909891.8831861,68.9124923644905,0.0105031459863889,0,0,0,"-6"
"23","L-10-7",0,0,0,0,0,0,0,92885.163114,0,0,0,0,0,0,0,0,0,56424.35824,0,0,0,0,0,52920.1699218,0,0,0,111528.283124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10328.7115,0,64023.24376,39427.80571,0,0,0,116979.61004,0,0,0,0,0,0,0,0,784364.1652,73274.364433,15395.1642836,6650.317289,1.344441632,0,0,481.2804414,0,0,0,0,0,0,0,0,0,0,0,0,9324.8121923,0,0,5991.0739887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193214037510972,0.771476393818494,544517.3454098,99.9070137699472,0.0106360320701389,0,0,0,"-7"
"24","L-10-8",0,0,0,0,16775.625931,0,0,0,0,0,0,0,0,63906.4312056,0,0,0,0,0,0,0,0,0,6685.416136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1456.894664,0,0,0,0,0,0,0,0,0,4682.039569,0,0,484322.549832,0,0,0,2975.165195,0,0,0,0,0,0,0,0,215829.924452,140076.48751,2697.076108,208091.83498,200594.329844,0,0,74949.19790232,0,0,0,0,0,0,0,0,0,0,0,0,15043.647022,0,0,0,0,0,0,0,1913.491071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.345240902917361,0.927552430594667,580804.1225326,141.277784145099,0.0104469770986111,0,0,0.00132881324375,"-8"
"25","L-10-9",0,0,0,0,196786.74847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5789.911879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337240.0339,0,6847.730683,0,378920.94976,0,0,0,0,0,0,0,0,0,0,0,0,139837.900667,24125.308488,11872.57247,13406.138717,3963.020589,0,0,265381.41902,0,0,0,0,0,0,0,0,0,0,0,0,15448.316188,0,0,6536.845038,0,0,0,0,33843.23821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.506110157098611,0.820552134926389,925585.374692,108.669480662408,0.0152674730736111,0,0,0.0235022487569444,"-9"
"26","L-11-1",0,0,0,0,9169.630225,778238.78677,0,0,0,0,0,0,0,0,0,31740.932766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33885.6287,22781.235215,0,8172.545016,0,0,0,0,0,0,17952.80119,3933.7435042,168275.78803,21126.93767,0,0,0,0,0,0,556.62248128,0,0,0,0,0,0,0,0,13980.174021,16845.04016,0,0,0,0,0,0,0,0,68.41454252,9945.45088,79263.644022,0,0,3893.08745095,0,0,0,0,0,0,0,0,91204.9369,0,0,56527.393334,8768.047092,0,0,648.2327092,0,0,0,0,0,0,0,0,0,0,0,0,1728.455937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61292.26955,0,0,0,0.234706646775333,0.233223405522187,1189680.59123548,83.4873672969863,0.045794217455,0,0.0633367617361111,0,"-1"
"27","L-11-10",0,0,0,0,327040.207237,87371.7934,0,0,0,0,0,0,0,0,0,6267.912095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15971.897654,10843.809329,34681.9502135,0,0,0,0,0,0,0,0,185.8794873,69742.69358,41.73092525,17.51793473,8.411250241,0,0,0,0,0,143.0044752,90.00772478,46.3531425,24.30279564,16.72766064,0,0,0,0,0,1999.9863178,265.522819,165.6580069,122.5770287,96.61682154,0,0,0,0,0,0,472.2866658,0,0,248673.5099,0,0,16790.00542,192164.94704,0,0,0,0,18656.327917,76114.802275,45696.889332,4984.57176769,2903.07085982,6563.5626031,0,400.8727133,9845.9634917,0,0,0,0,0,0,0,0,0,0,15799.8845271,0,981.0378408,0,0,0,0,0,0,0,0,0,0,0,0,168512.53339,0,76295.03969,0,0,0.261542957814431,0.223689435094459,816733.055346621,51.4875788899513,0.0971848405829931,0.00455802958548611,0.0129557832756944,0.145107605875,"10"
"28","L-11-11",0,0,0,0,216117.98914,408789.43269,0,0,0,0,0,0,0,0,0,319678.6839,0,0,0,0,0,0,0,0,60120.62154,102195.69613,43395.81564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10164.26571,21452.65797,80948.03487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20887.05977,0,0,510.53431438,0,0,0,0,0,0,0,0,64733.38722,0,0,68247.91929,22298.333693,0,0,459.7221456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221025758236111,0.0930295504405417,1262863.19759,77.4334666464385,0.0631985938393056,0,0.044953741125,0,"11"
"29","L-11-12",0,0,0,0,140951.746674,788687.5985,1725.605253,0,0,0,0,0,0,0,0,13080.62019,0,35314.39046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16221.0844,49193.658953,41498.251436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13637.3972831,0,0,778.5425973,0,0,0,10816.79336,0,0,0,0,85002.23518,21213.479719,0,54176.91166,7612.463567,0,0,4408.458131,4563.94625,0,0,0,0,0,0,5271.97338,0,0,0,0,145844.70673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0742451352701389,0.0842562046315278,1232517.662596,72.7487664348795,0.0638717078659722,0,0.0590293299861111,0.0111727546805556,"12"
