"","L2x2","DecidR_sum","Decid1_sum","Decid2_sum","Decid3_sum","Decid4_sum","Decid5_sum","Decid6_sum","Decid7_sum","Decid8_sum","Decid9_sum","MixedwoodR_sum","Mixedwood1_sum","Mixedwood2_sum","Mixedwood3_sum","Mixedwood4_sum","Mixedwood5_sum","Mixedwood6_sum","Mixedwood7_sum","Mixedwood8_sum","Mixedwood9_sum","PineR_sum","Pine1_sum","Pine2_sum","Pine3_sum","Pine4_sum","Pine5_sum","Pine6_sum","Pine7_sum","Pine8_sum","Pine9_sum","SpruceR_sum","Spruce1_sum","Spruce2_sum","Spruce3_sum","Spruce4_sum","Spruce5_sum","Spruce6_sum","Spruce7_sum","Spruce8_sum","Spruce9_sum","TreedBogR_sum","TreedBog1_sum","TreedBog2_sum","TreedBog3_sum","TreedBog4_sum","TreedBog5_sum","TreedBog6_sum","TreedBog7_sum","TreedBog8_sum","TreedBog9_sum","TreedFenR_sum","TreedFen1_sum","TreedFen2_sum","TreedFen3_sum","TreedFen4_sum","TreedFen5_sum","TreedFen6_sum","TreedFen7_sum","TreedFen8_sum","TreedFen9_sum","TreedSwampR_sum","TreedSwamp1_sum","TreedSwamp2_sum","TreedSwamp3_sum","TreedSwamp4_sum","TreedSwamp5_sum","TreedSwamp6_sum","TreedSwamp7_sum","TreedSwamp8_sum","TreedSwamp9_sum","GrassHerb_sum","Shrub_sum","GraminoidFen_sum","Marsh_sum","ShrubbyBog_sum","ShrubbyFen_sum","ShrubbySwamp_sum","Bare_sum","SnowIce_sum","Water_sum","UrbanIndustrial_sum","UrbanResidence_sum","RuralResidentialIndustrial_sum","IndustrialSiteRural_sum","WindGenerationFacility_sum","OtherDisturbedVegetation_sum","MineSite_sum","PeatMine_sum","WellSite_sum","Pipeline_sum","TransmissionLine_sum","SeismicLineNarrow_sum","SeismicLineWide_sum","RoadHardSurface_sum","RailHardSurface_sum","RoadTrailVegetated_sum","RoadVegetatedVerge_sum","RailVegetatedVerge_sum","CultivationCrop_sum","CultivationAbandoned_sum","CultivationRoughPasture_sum","CultivationTamePasture_sum","HighDensityLivestockOperation_sum","BorrowpitsDugoutsSumps_sum","MunicipalWaterSewage_sum","Reservoirs_sum","Canals_sum","CCDecidR_sum","CCDecid1_sum","CCDecid2_sum","CCDecid3_sum","CCDecid4_sum","CCMixedwoodR_sum","CCMixedwood1_sum","CCMixedwood2_sum","CCMixedwood3_sum","CCMixedwood4_sum","CCPineR_sum","CCPine1_sum","CCPine2_sum","CCPine3_sum","CCPine4_sum","CCSpruceR_sum","CCSpruce1_sum","CCSpruce2_sum","CCSpruce3_sum","CCSpruce4_sum","PropConifer.600.2016","PropWet.600.2016","TotalForest","Wt.For.Age.600.2016","PropSoftLinear.600.2016","PropHardLinear.600.2016","PropSoftPoly.600.2016","PropHardPoly.600.2016","zerolndscp"
"11","L-10-19",0,0,0,0,1241.06819640499,102098.375125862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138745.149840815,0,136164.890765307,25049.5745773924,268880.682348375,0,0,0,0,0,0,0,0,0,0,0,0,750189.686271884,3654.82961523704,989.342840949443,9119.78730455512,0,0,0,1293.18164128289,0,0,0,0,0,0,0,0,0,0,0,0,1548.24206769148,0,0,1025.16192901844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395027984397146,0.926449392504027,672179.740854157,122.302975827662,0.00178708610882634,0,0,0,"19"
"12","L-10-2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30609.3155716599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3811.79590620042,99027.9672720728,0,0,0,0,0,0,0,0,0,0,17095.4984193845,0,0,0,0,0,0,0,0,0,21304.7434991341,354900.050926528,0,0,0,0,0,0,0,0,0,0,0,0,655946.987130719,156543.54075546,21411.4464275349,58946.5086225722,5231.14645711731,0,0,583.257180153071,0,0,0,0,0,0,0,0,0,0,0,0,7049.20913057736,0,0,7538.48235119504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34454170557175,0.89719665237403,526749.371594979,148.263481192636,0.0101303413067864,0,0,0,"-2"
"13","L-10-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156491.888400209,0,356667.815244709,485719.994892407,315960.162019976,0,0,0,0,0,0,0,0,0,0,0,0,83500.7818753145,858.753242670391,0,19148.2018426148,676.068600147238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16335.3147830473,0,0,4641.04138416491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913083236498126,0.985433101470867,1314839.8605573,132.239612842143,0.0145669140050085,0,0,0,"20"
"14","L-10-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19802.6436795807,0,0,0,0,0,0,0,0,164312.549036244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40888.9771407297,0,152375.173047563,815831.988529922,18963.6492046647,0,109399.960488707,0,0,0,0,0,0,0,0,0,0,0,0,10524.5649341819,10108.3955678083,0,0,0,0,0,85508.8936833644,0,0,0,0,0,0,0,0,0,0,0,0,2313.93780565676,0,0,9969.16108010629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.904008539894326,0.863612224025653,1321574.94112741,104.177428823839,0.0085299297817799,0,0,0,"21"
"15","L-10-22",0,0,0,0,0,52609.4177224097,0,0,0,0,0,0,0,0,0,0,0,0,29392.8552429116,0,0,0,0,62829.6069338635,166105.262915991,0,0,10561.0515721348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6703.84969158457,0,0,0,0,0,0,0,0,0,0,556173.377003524,308901.493381691,0,0,97062.9981234484,0,0,0,0,0,0,0,0,0,0,0,0,18205.1555223972,2980.47367936856,9209.50769771226,3130.96174666968,4744.79891801151,0,0,84289.0184927588,0,0,0,0,0,0,0,0,0,0,0,0,16353.2623631727,0,0,9248.77124154471,0,0,0,0,1498.38806908883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.839123360848776,0.757917801567476,1290339.91258756,87.8736745770269,0.017779190003276,0,0,0.00104054727020058,"22"
"16","L-10-23",0,0,0,0,472923.115323595,13541.2816137459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.39519659732016,8551.38487522674,445922.378796049,0,0,0,0,0,0,0,7647.06786421667,0,0,0,0,0,0,0,39809.1815983897,5196.50579469078,43648.2400684659,29650.1117356153,147517.923987737,0,0,83626.3346012425,0,0,0,0,0,0,0,0,0,0,0,0,13645.7742514833,0,0,10806.3003187277,0,0,0,0,111504.746820644,6006.26562971202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31560913810269,0.563592030915438,948588.62366943,79.2694156618848,0.0169806073404243,0,0,0.0816048697571918,"23"
"17","L-10-24",0,0,0,0,38493.1293493911,416880.015280087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226392.304594795,41547.9720280135,195977.419086896,0,0,0,0,0,0,234331.770908088,0,0,0,0,0,0,27437.7402040673,6969.65815331924,38771.8664000505,139.665260381476,5274.27652172055,116.455358910481,0,0,9872.74946930447,0,0,0,0,0,0,0,0,0,0,0,0,17348.4674768142,0,0,19023.6040879197,0,0,35689.7767783098,0,118222.072574879,7511.27119777847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.322165066465073,0.527357040126028,1153622.61124727,82.7856234504732,0.0252583830310652,0,0,0.112099389271505,"24"
"18","L-10-25",0,0,0,0,44878.3957317141,393685.14028393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147507.556334604,0,16340.6225697247,27391.1734819237,450249.958420915,0,0,0,0,0,0,0,0,0,0,0,16941.9075575621,5.76915117477473,0,0,12474.5853171335,228185.96819078,0,0,6655.70613236256,0,0,0,0,0,0,0,0,0,0,0,0,21408.8234677461,0,0,4908.79809477712,0,0,33473.6489657288,0,35891.9316400618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.445478688060533,0.617230096943485,1080052.84682281,114.646012165812,0.0182761260850856,0,0,0.0481705420873546,"25"
"19","L-10-3",0,0,0,38531.0761966888,143064.551855809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14173.929632705,123507.043443455,0,2559.14742851855,411042.67574699,0,0,0,0,0,0,0,0,0,0,0,0,163243.7867624,69089.9979808442,4318.58360182201,25231.98553717,31059.359328245,0,0,395190.667841381,0,0,0,0,0,0,0,0,0,0,0,0,16847.4718732612,0,0,2139.57543045925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.382835275174771,0.860706373127453,732878.424304167,122.441650153486,0.0131854495164725,0,0,0,"-3"
"20","L-10-4",0,0,0,0,84429.2254073847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240999.808928928,0,0,0,97273.3251007614,0,0,0,0,0,0,0,0,0,0,0,0,435557.31017276,37390.4214304775,9711.876351434,0,2895.34949886029,0,0,524866.909724903,0,0,0,0,0,0,0,0,0,0,0,0,3244.15671667074,0,0,3631.58580282437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234911898631728,0.936593750838975,422702.359437074,94.4150638478286,0.00477482119409383,0,0,0,"-4"
"21","L-10-5",0,0,0,0,0,0,0,0,4262.80930946397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127495.90345736,0,0,691121.949706584,8409.40221059997,0,127442.61641966,182726.897412826,0,0,0,0,0,0,0,0,0,0,0,0,22346.1212220892,891.967564890653,0,0,0,0,0,254541.15181645,0,0,0,0,0,0,0,0,0,0,0,0,12082.5123019174,0,0,8678.65904548816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789719978615993,0.982622229035041,1141459.57851649,93.1751587674172,0.0144174801023649,0,0,0,"-5"
"22","L-10-6",0,0,0,201065.025332269,100882.613537692,0,0,0,0,0,0,0,0,21610.0416699511,0,0,0,122431.205392576,0,0,0,0,0,230595.89812387,0,0,0,47176.9284044486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66279.5962707144,0,54339.3844610272,0,0,0,0,0,65511.1144224214,0,0,0,0,0,0,0,305755.147319107,142274.826457318,30966.2754137829,5368.07058137189,29045.2598677674,0,0,1574.30305596646,0,0,0,0,0,0,0,0,0,0,0,0,11376.8081094207,0,0,3747.75143840528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27666097726393,0.486884706839914,909891.80761497,68.9124918645734,0.0105031663526569,0,0,0,"-6"
"23","L-10-7",0,0,0,0,0,0,0,92885.1644812727,0,0,0,0,0,0,0,0,0,56424.358474012,0,0,0,0,0,52920.1690960192,0,0,0,111528.282511895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10328.7115027339,0,64023.2460970117,39427.8057118231,0,0,0,116979.601008161,0,0,0,0,0,0,0,0,784364.187352988,73274.3614151925,15395.1646258058,6650.31728874329,1.34444163177179,0,0,481.28294936497,0,0,0,0,0,0,0,0,0,0,0,0,9324.81279977764,0,0,5991.0637499924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19321403813853,0.7714764044399,544517.338882928,99.9070150632463,0.0106360253817847,0,0,0,"-7"
"24","L-10-8",0,0,0,0,16775.6237169913,0,0,0,0,0,0,0,0,63906.4446317209,0,0,0,0,0,0,0,0,0,6685.41613542698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1456.89466354541,0,0,0,0,0,0,0,0,0,4682.03931478831,0,0,484322.540331322,0,0,0,2975.16519517512,0,0,0,0,0,0,0,0,215829.928932294,140076.488778446,2697.07610786759,208091.831818846,200594.305934867,0,0,74949.1988721926,0,0,0,0,0,0,0,0,0,0,0,0,15043.6171205958,0,0,0,0,0,0,0,1913.49079167014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.345240896142418,0.927552409687044,580804.12398897,141.27778182566,0.0104469563337471,0,0,0.00132881304977093,"-8"
"25","L-10-9",0,0,0,0,196786.828834406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5789.9118788678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337240.041414942,0,6847.73245936403,0,378920.929641534,0,0,0,0,0,0,0,0,0,0,0,0,139837.900196091,24125.30815509,11872.5724719182,13406.1387159528,3962.96103721258,0,0,265381.412489973,0,0,0,0,0,0,0,0,0,0,0,0,15448.3112237298,0,0,6536.84526404926,0,0,0,0,33843.234158044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.506110149579658,0.820552080959776,925585.444229113,108.669475109921,0.0152674697831799,0,0,0.0235022459430861,"-9"
"26","L-11-1",0,0,0,0,9169.63052039195,778238.991022228,0,0,0,0,0,0,0,0,0,31740.9326904892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33885.6304690953,22781.2391419805,0,8172.54501643104,0,0,0,0,0,0,17953.381338202,3933.7435036947,168276.367811896,21127.2133079719,0,0,0,0,0,0,556.623344826492,0,0,0,0,0,0,0,0,13980.1764042639,16845.0390590725,0,0,0,0,0,0,0,0,68.4145425218495,9945.4567191614,79263.6482602564,0,0,3893.08687600666,0,0,0,0,0,0,0,0,91204.9394392982,0,0,56517.3851570121,8779.94660529044,0,0,644.719084004432,0,0,0,0,0,0,0,0,0,0,0,0,1728.4559371459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61292.2983042488,0,0,0,0.234707668221074,0.233224410533246,1189682.26787194,83.487394106398,0.045793090865491,0,0.0633367634995126,0,"-1"
"27","L-11-10",0,0,0,0,320049.717753927,87372.3192266636,0,0,0,0,0,0,0,0,0,6267.90867756761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15564.0187801752,10843.2808022704,34629.8456922676,0,0,0,0,0,0,0,0,185.879487298059,74392.4058596299,41.7309252470378,17.517934729448,8.41125024063782,0,0,0,0,0,143.004451325379,90.0077097350089,46.3531347511744,24.3027915806669,16.7276578441105,0,0,0,0,0,1999.9857194045,265.522443465435,165.657772631309,122.576855365329,96.6166848870866,0,0,0,0,0,0,472.286239346939,0,0,248673.507887257,0,0,16790.009960552,192164.945672418,0,0,0,0,18655.8406923299,78563.4254072579,45696.9036306596,5186.93815801054,3053.77791185923,6563.55264511251,0,399.669673041783,9845.95799486861,0,0,0,0,0,0,0,0,0,0,15799.8887633347,0,981.042614015592,0,0,0,0,0,0,0,0,0,0,0,0,168513.260457839,0,76295.0453947665,0,0,0.264452633562292,0.226918399169958,813933.028840963,51.6841897907973,0.0991296338720122,0.00455802267021702,0.0129554449252291,0.145107608078451,"10"
