"","L5x5","DecidR_sum","Decid1_sum","Decid2_sum","Decid3_sum","Decid4_sum","Decid5_sum","Decid6_sum","Decid7_sum","Decid8_sum","Decid9_sum","MixedwoodR_sum","Mixedwood1_sum","Mixedwood2_sum","Mixedwood3_sum","Mixedwood4_sum","Mixedwood5_sum","Mixedwood6_sum","Mixedwood7_sum","Mixedwood8_sum","Mixedwood9_sum","PineR_sum","Pine1_sum","Pine2_sum","Pine3_sum","Pine4_sum","Pine5_sum","Pine6_sum","Pine7_sum","Pine8_sum","Pine9_sum","SpruceR_sum","Spruce1_sum","Spruce2_sum","Spruce3_sum","Spruce4_sum","Spruce5_sum","Spruce6_sum","Spruce7_sum","Spruce8_sum","Spruce9_sum","TreedBogR_sum","TreedBog1_sum","TreedBog2_sum","TreedBog3_sum","TreedBog4_sum","TreedBog5_sum","TreedBog6_sum","TreedBog7_sum","TreedBog8_sum","TreedBog9_sum","TreedFenR_sum","TreedFen1_sum","TreedFen2_sum","TreedFen3_sum","TreedFen4_sum","TreedFen5_sum","TreedFen6_sum","TreedFen7_sum","TreedFen8_sum","TreedFen9_sum","TreedSwampR_sum","TreedSwamp1_sum","TreedSwamp2_sum","TreedSwamp3_sum","TreedSwamp4_sum","TreedSwamp5_sum","TreedSwamp6_sum","TreedSwamp7_sum","TreedSwamp8_sum","TreedSwamp9_sum","GrassHerb_sum","Shrub_sum","GraminoidFen_sum","Marsh_sum","ShrubbyBog_sum","ShrubbyFen_sum","ShrubbySwamp_sum","Bare_sum","SnowIce_sum","Water_sum","UrbanIndustrial_sum","UrbanResidence_sum","RuralResidentialIndustrial_sum","IndustrialSiteRural_sum","WindGenerationFacility_sum","OtherDisturbedVegetation_sum","MineSite_sum","PeatMine_sum","WellSite_sum","Pipeline_sum","TransmissionLine_sum","SeismicLineNarrow_sum","SeismicLineWide_sum","RoadHardSurface_sum","RailHardSurface_sum","RoadTrailVegetated_sum","RoadVegetatedVerge_sum","RailVegetatedVerge_sum","CultivationCrop_sum","CultivationAbandoned_sum","CultivationRoughPasture_sum","CultivationTamePasture_sum","HighDensityLivestockOperation_sum","BorrowpitsDugoutsSumps_sum","MunicipalWaterSewage_sum","Reservoirs_sum","Canals_sum","CCDecidR_sum","CCDecid1_sum","CCDecid2_sum","CCDecid3_sum","CCDecid4_sum","CCMixedwoodR_sum","CCMixedwood1_sum","CCMixedwood2_sum","CCMixedwood3_sum","CCMixedwood4_sum","CCPineR_sum","CCPine1_sum","CCPine2_sum","CCPine3_sum","CCPine4_sum","CCSpruceR_sum","CCSpruce1_sum","CCSpruce2_sum","CCSpruce3_sum","CCSpruce4_sum"
"1","L-10-1",0,0,0,176482.629441926,23849.6892667,0,0,6165.9246249763,0,0,0,0,0,46697.0224505218,0,0,0,86156.1707776506,0,0,0,0,0,46460.9136123744,0,0,0,40652.9989167365,0,0,0,0,0,0,0,0,25188.3855227704,25347.8799758295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59427.7527290133,0,44330.9688307257,139221.232660464,0,0,0,35668.9384119011,694.89063988609,0,0,0,0,0,0,0,478060.46935597,141355.498260588,21873.0767517111,114026.582391383,71187.4189372203,0,0,168725.644766708,0,0,0,0,0,0,0,0,0,0,0,0,7147.68215610605,0,0,8410.85863738706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2","L-10-2",0,0,0,46455.5919855486,126933.753110759,0,0,0,1113.08610696609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14643.3282501009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17454.3945646029,0,0,0,0,0,48248.6200406254,0,0,535354.46673685,50479.9554535535,178111.909950594,19120.4481423095,282773.137661888,0,0,0,0,0,0,0,0,0,0,0,0,115584.13686776,17612.8267058757,3953.32460847513,21123.6198779309,20031.7909330218,0,0,239981.397192767,0,0,0,0,0,0,0,0,0,0,0,0,18154.8634286266,0,0,7520.63772932868,0,0,0,0,2480.62235851443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3","L-10-3",0,0,0,46493.8273204483,54553.7242349706,63523.5516488741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25030.4401119686,62587.1688136687,0,0,117043.907880098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58308.6181545716,0,44794.0210229899,0,0,0,0,0,0,8376.3766878895,0,161800.109133555,653208.259429923,12025.4421848505,0,118783.517680646,0,0,0,0,0,0,0,0,0,0,0,0,104097.879334023,22763.3638869788,11847.0435875736,29611.7465391602,80489.2748680215,0,0,60953.8061837842,0,0,0,0,0,0,0,0,0,0,0,0,13071.7190665993,0,0,9307.71829365818,0,0,0,0,8459.49854554249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4","L-10-4",0,0,0,84436.2223686448,93148.848479523,240058.8956767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2669.16117943589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18418.1943855509,0,0,0,0,0,0,0,3.39508460752236,177235.080642994,106432.474480738,209838.998737781,136245.458837713,206698.950441597,0,0,0,0,42908.2732961953,0,0,0,0,0,0,0,270809.154687154,10864.1296016696,855.254530694099,3824.30684686142,48983.6696452731,0,0,5065.48156805717,0,0,0,0,0,0,0,0,0,0,0,0,29868.6673290641,0,0,8851.6742213924,0,0,12470.7410394178,0,57443.1787439582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5","L-11-1",0,0,0,3555.90478810376,140656.124781433,612161.761371939,18103.1256932983,10686.6141006418,0,0,0,0,0,0,0,44171.5239214716,0,0,0,0,0,0,0,0,0,47520.5031315585,8996.41828082465,0,0,0,0,0,0,0,0,23440.1447274906,7145.66360199006,0,4600.04223420281,0,0,0,0,0,0,64438.7267770857,52372.8196561795,56636.3317704104,11908.3687289933,0,0,0,0,0,0,91.2879511479472,0,0,0,0,0,0,0,0,0,19592.3107874616,0,0,0,0,0,0,0,0,500.887324336643,4461.64186662461,51894.5037114621,0,0,3667.36792026331,0,0,0,1095.19076485967,0,0,0,0,172814.636562055,108835.139656988,0,53243.4973821455,6953.24157089873,15369.2852212378,0,6295.35056734806,6289.48499661663,0,0,0,0,0,0,0,0,0,0,0,111150.637263466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98481.6595460461,0,0,0
"6","L-11-2",0,0,0,0,194828.090145347,251007.034539743,0,0,0,0,0,0,0,0,20815.5561292153,15150.4854475723,664.399873153618,16769.9729951039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20258.2968988899,25086.8934635582,20678.3651273821,0,9577.99535356385,0,0,0,0,0,6028.94918752259,71802.2578775285,129057.822849006,0,0,0,0,0,0,0,1325.19645313434,99.838894895749,14170.344473092,32.3615503267184,16.9670512477599,11.6784537675004,0,0,0,0,0,8493.68996990507,265.52303533782,165.658141896746,122.577128599692,96.6169002539951,239.761514938731,0,87.8429399767257,221.511833975604,678.613758470324,7804.90179513119,38814.2900676702,0,0,59160.6661575473,0,0,5345.61675248176,223586.392284894,0,0,0,0,49687.3932254855,87867.1182968408,497.33113263227,19697.8825647495,4267.72623521702,12881.927184256,0,19943.3580525451,55786.0715122926,0,0,0,0,0,0,21788.9757131586,0,0,0,62956.2845399417,88162.5319238011,1984.5061310911,0,0,26148.879413802,70.3745333168679,36514.7687024168,0,0,0,0,0,0,0,77920.0225385912,11223.9636816701,47264.849237893,0,0
"7","L-11-3",0,0,0,0,118008.253466848,478522.184514958,23820.6423211021,97.5094001807597,0,0,0,0,0,0,0,179573.545939647,0,2778.40046441008,0,0,0,0,0,0,34231.176799552,42608.8001639977,0,0,0,0,0,0,0,0,0,10838.655333443,5434.49295097684,2046.73296769996,14766.8356352225,0,0,0,0,0,45822.159634478,55214.0639027282,14737.5064497852,36014.902230404,0,0,0,0,0,0,0,21.0827149803283,12361.7181500147,0,0,0,0,0,0,0,0,19256.2970154857,0,0,0,0,0,0,0,0,0,503.348028319915,63063.4009960972,0,0,1083.30595465054,0,0,0,3281.05036903109,0,0,0,0,72925.2980075935,20436.9524122501,0,43036.112045239,13938.5254197857,0,0,13410.9648013743,11809.7566655834,0,0,0,0,0,0,0,0,0,0,0,146233.887074065,0,0,0,0,81199.8562226654,0,0,0,0,0,0,0,0,0,200053.0565023,0,0,0
"8","L-11-4",0,0,0,0,181457.253688565,422699.715438317,0,0,0,0,0,0,0,0,3253.54340755629,12484.0143891718,25556.5280834436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45072.2174119565,4013.44211441573,27112.7592034383,0,0,0,0,0,3843.55005710969,6176.90083461897,65470.5764642316,81525.8858210521,0,0,0,0,0,0,0,0,11532.3551867194,0,0,0,0,0,0,0,0,0,14675.2634717653,25067.0947205653,0,0,0,25.101387766871,0,4206.65487712792,0,15451.7876704687,4276.93564355215,7758.96941384875,0,0,1130.28211865526,0,0,0,241478.203728431,0,0,0,0,34561.0778111031,41253.2409012193,15917.2988320556,12121.2878933252,8819.95403964746,6247.69680004301,0,7820.66751198178,440.639758010825,0,0,0,0,0,0,37509.9477739641,0,0,0,131599.221982846,23743.5778062959,2499.09644252798,0,0,0,0,58231.0546172271,0,0,0,0,0,0,0,0,134803.448539622,47293.7790466042,0,0
"9","L-12-1",0,0,0,13620.121906164,14373.3011143792,747340.4909432,145637.437382475,20950.0801925315,0,0,0,0,0,0,2065.44916133401,31842.3218011798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4075.98639090807,0,0,0,0,0,0,0,0,0,0,3344.63487125963,0,34132.7393279255,0,0,0,0,0,0,2022.66509848092,313.349278005051,0,38809.9187146386,0,0,0,0,0,0,0,11017.6197282197,0,5402.29620849381,0,0,4518.51239056897,0,0,0,0,11931.6529138945,32366.7369491363,0,0,113206.417183354,0,0,0,74992.1298893458,0,0,0,0,149506.318190557,81876.7487289489,7337.11575975485,82.8847714135803,15897.0940573908,67181.8616279797,0,2294.84023010112,121145.75810152,0,0,0,8949.9019860976,0,0,894.655985697037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10","L-12-2",0,0,0,28432.6181519959,162409.285119804,265724.704332887,0,0,14194.8639212352,0,0,0,0,0,16979.9471826169,0,0,0,0,0,0,0,0,0,290.643474083163,0,0,0,11693.9720277251,0,0,0,0,0,10.1515345191124,0,0,0,0,0,0,0,0,0,131.022657171615,60308.3773349992,0,0,0,0,0,0,0,0,126608.640437099,250965.149987725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10167.9654599375,2644.1509539956,0,7709.41649373893,0,18580.1442940837,67265.5027456009,0,0,134577.785192562,0,0,0,168298.421556665,0,0,0,0,147993.319130821,120289.839760638,6160.83904907174,21370.8235037726,2362.63138655815,38496.9707072202,0,6423.11414788158,77039.2645653772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11","L-12-3",0,0,0,0,117207.299953914,298811.658603069,8728.17386309815,437511.948982802,523.424318552179,111.201156126647,0,0,0,0,2562.87076738048,720.250339112021,596.748246776778,169428.358700196,359.847096178194,109.38904784332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2051.8906006176,0,0,0,0,0,0,17012.767157978,14.7224338831134,16088.5103793268,31158.2863840437,2.50199374149101,1.72212706910022,0,0,0,0,7629.02249973708,27020.2678812306,0,4636.27269116028,0,0,5958.32722982714,21998.9666147689,0,5818.75099043347,0,2699.99117651247,22458.4945687557,0,0,12029.6288349072,0,0,0,143846.997480542,0,0,50471.5143250469,0,56022.1926746136,142590.26655452,0,6241.69082157921,117.423236994266,39157.3906798296,0,7588.43994190036,71286.9609617943,0,0,0,927.592017082483,0,0,35627.7704334926,0,0,0,0,0,0,0.187924536949245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12","L-12-4",0,0,0,0,36124.8785893348,291067.855235857,100795.91995158,70793.1001884658,76358.044339871,0,0,0,0,0,20310.0681806267,6867.58301098338,0,25567.1710482872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,682.960398142413,0,0,0,0,0,0,0,0,0,0,9790.00672275827,0,0,32.5503256284457,0,0,0,0,0,324875.899542038,11216.8155845404,115461.129473971,8846.07071225431,13261.3036012039,0,0,0,0,0,0,0,0,0,0,0,153.314605632585,0,0,0,0,978.86052657831,16293.0403974751,0,0,3891.05409121282,0,0,0,225207.991438389,0,0,0,0,162684.068370908,116042.030352781,0,12126.9845612605,4412.59969269153,26927.4507530214,0,8404.32890311457,56587.8814463966,0,0,0,0,0,0,8197.59038995577,13171.1774365627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13","L-13-1",0,0,0,0,282291.65501942,206014.370998858,306877.25959275,21628.9808950249,0,0,0,0,0,0,57466.9002451436,0,14519.6867058395,3642.94666759389,0,0,0,0,0,0,90705.2123254197,35083.1297875836,10246.7133519617,6351.23146044481,0,0,0,0,0,0,0,0,3378.65304840634,2935.40617349595,0,4689.55107043141,0,0,0,0,53935.3790031041,15167.7706675375,494.419691710348,0,0,0,0,0,0,0,2239.87997776483,38957.4489884922,16845.168123334,0,0,0,0,0,0,0,0,0,0,0,0,0,2254.1679271688,0,38691.6569357529,15435.5596046815,34152.543854525,443.230560691886,68091.4277992905,0,0,28106.6719574952,0,0,0,0,0,0,0,0,0,4651.1621295082,22131.9967150971,0,23143.0138390141,0,0,3284.25992998074,0,0,0,0,0,0,0,0,0,0,0,349651.794920915,3622.04777711374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
