"","L3x3","DecidR_sum","Decid1_sum","Decid2_sum","Decid3_sum","Decid4_sum","Decid5_sum","Decid6_sum","Decid7_sum","Decid8_sum","Decid9_sum","MixedwoodR_sum","Mixedwood1_sum","Mixedwood2_sum","Mixedwood3_sum","Mixedwood4_sum","Mixedwood5_sum","Mixedwood6_sum","Mixedwood7_sum","Mixedwood8_sum","Mixedwood9_sum","PineR_sum","Pine1_sum","Pine2_sum","Pine3_sum","Pine4_sum","Pine5_sum","Pine6_sum","Pine7_sum","Pine8_sum","Pine9_sum","SpruceR_sum","Spruce1_sum","Spruce2_sum","Spruce3_sum","Spruce4_sum","Spruce5_sum","Spruce6_sum","Spruce7_sum","Spruce8_sum","Spruce9_sum","TreedBogR_sum","TreedBog1_sum","TreedBog2_sum","TreedBog3_sum","TreedBog4_sum","TreedBog5_sum","TreedBog6_sum","TreedBog7_sum","TreedBog8_sum","TreedBog9_sum","TreedFenR_sum","TreedFen1_sum","TreedFen2_sum","TreedFen3_sum","TreedFen4_sum","TreedFen5_sum","TreedFen6_sum","TreedFen7_sum","TreedFen8_sum","TreedFen9_sum","TreedSwampR_sum","TreedSwamp1_sum","TreedSwamp2_sum","TreedSwamp3_sum","TreedSwamp4_sum","TreedSwamp5_sum","TreedSwamp6_sum","TreedSwamp7_sum","TreedSwamp8_sum","TreedSwamp9_sum","GrassHerb_sum","Shrub_sum","GraminoidFen_sum","Marsh_sum","ShrubbyBog_sum","ShrubbyFen_sum","ShrubbySwamp_sum","Bare_sum","SnowIce_sum","Water_sum","UrbanIndustrial_sum","UrbanResidence_sum","RuralResidentialIndustrial_sum","IndustrialSiteRural_sum","WindGenerationFacility_sum","OtherDisturbedVegetation_sum","MineSite_sum","PeatMine_sum","WellSite_sum","Pipeline_sum","TransmissionLine_sum","SeismicLineNarrow_sum","SeismicLineWide_sum","RoadHardSurface_sum","RailHardSurface_sum","RoadTrailVegetated_sum","RoadVegetatedVerge_sum","RailVegetatedVerge_sum","CultivationCrop_sum","CultivationAbandoned_sum","CultivationRoughPasture_sum","CultivationTamePasture_sum","HighDensityLivestockOperation_sum","BorrowpitsDugoutsSumps_sum","MunicipalWaterSewage_sum","Reservoirs_sum","Canals_sum","CCDecidR_sum","CCDecid1_sum","CCDecid2_sum","CCDecid3_sum","CCDecid4_sum","CCMixedwoodR_sum","CCMixedwood1_sum","CCMixedwood2_sum","CCMixedwood3_sum","CCMixedwood4_sum","CCPineR_sum","CCPine1_sum","CCPine2_sum","CCPine3_sum","CCPine4_sum","CCSpruceR_sum","CCSpruce1_sum","CCSpruce2_sum","CCSpruce3_sum","CCSpruce4_sum"
"17","L-11-6",0,0,0,0,51931.7782203,175583.7602559,0,0,0,0,0,0,0,0,0,24591.687987,0,2466.568857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4910.192767,111537.66845,20965.415529,0,9577.997114,0,0,0,0,4949.345514,1661.284162,0,109425.0669955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14283.129845,0,0,0,0,0,0,2844.465606,8387.419544,1739.1078006,545.4687061,78808.45103,0,0,15715.5830192,0,0,0,1445094.244837,0,0,0,0,23953.2066166,93743.5196749,24540.872193,20898.6764652,3033.127367,19240.644745166,0,47222.490857,79303.12063,0,0,0,0,0,0,86134.088122,0,0,0,163723.2363871,48429.784699,5702.042706486,0,0,0,2216.8046292,8931.187133,0,0,0,0,0,0,0,148063.14454442,25352.74059,354492.476492,0,0
"18","L-11-7",0,0,0,0,194871.089989,897731.537528,22938.62537,0,0,0,0,0,0,0,0,425711.022204,0,0,0,0,0,0,0,0,12198.06134,105780.14923,21147.089571,0,0,0,0,0,0,0,0,0,0,8891.50611267,0,0,0,0,0,0,169334.099347,131571.607031,0,114348.284202,0,0,0,0,0,0,0,43533.6564746,0,0,0,0,0,0,0,0,11475.5037509,0,0,0,0,0,0,0,0,0,0,0,120366.0989757,0,0,128.5149296,0,0,0,0,0,0,0,0,71437.163816,19680.320134,0,91155.925018,18055.07776643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195590.9779471,0,0,0,0,545104.784814,0,0,0,0,0,0,0,0,0,18948.7409046,0,0,0
"19","L-11-8",0,0,0,0,67191.662396,623646.769153,88379.776434062,11397.782736774,0.094713829,0.04012896,0,0,0,0,0,35784.81755,24386.2281606,10467.53483,0,0,0,0,0,0,10243.96633,13034.818342,0,0,0,0,0,0,0,0,0,53.64050823,14249.168035,2525.497457287,0,0,0,0,0,0,26690.812557,309239.85859,189706.77722,49283.504253,0,0,0,0,0,0,14452.776001305,60705.00556708,26096.1764587,0,0,0,0,0,0,0,6977.10958374,64687.118037,0,0,0,0,27.39478433,0,0,0,29934.846836,77688.6874764,63184.4351592,0,0,1417.98130128,0,0,0,0,0,0,0,0,260066.020656,67117.748352,0,61255.0165303,16353.7817988,0,0,41307.5548887,36698.393204,0,0,0,0,0,0,15800.8231262,0,0,0,7889.67707828,635153.62419,0,0,0,0,0,0,0,0,0,1439.268028,0,0,0,9731.50732247,254498.907775,11233.194324893,0,0
"20","L-11-9",0,0,0,0,45419.9699729,1018691.470689,0,0,0,0,0,0,0,0,0,119288.332345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2470.420175,39475.428458,2607.88450274,0,0,0,0,0,0,12627.08451,0,65199.2931161,21974.309072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11076.1681141,10776.34706,0,0,0,0,0,0,0,0,0,0,38542.52894,0,0,1129.34160313,0,0,0,759861.025992,0,0,0,0,87704.380872,35139.6145546,0,20153.80064551,10111.358131,0,0,4068.757596834,0,0,0,0,0,0,0,0,0,0,0,355375.4340027,10058.518031,6932.0711498,0,0,0,0,174417.211182,0,0,0,0,0,0,0,14904.437434,133521.53973,238473.4988584,0,0
"21","L-12-0",0,0,0,0,459072.511958088,565276.027708,71381.2224613,338117.201091,0,0,0,0,0,0,192449.501844,4642.6792162,3846.5940688,164644.2801017,2319.5471684,705.1135298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48028.439125,0,0,0,0,0,0,1590.1832537,3860.05060301,135.6906841,50.20909947,21.07692849,10.12010392,0,0,0,0,1409086.180189,342735.26685212,732068.18995401,45714.98223559,15.84498061,10.9061304,0,0,0,0,25032.38205,0,0,0,0,0,0,5597.408643,21363.857056,0,9.201559339,36247.190062,47581.39595453,0,0,2436.74230406,0,0,0,691627.3419938,0,0,288638.63323,0,476751.3221055,257468.2840779,0,70515.4916216,22268.7556433,127352.3190605,0,18250.4371392,242911.583201,0,0,0,0,0,0,81169.607577,38995.72055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22","L-12-1",0,0,0,0,63693.908116526,1764539.3616,0,33760.32169,0,0,0,0,0,0,11565.59953758,47618.70928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26716.942204,0,0,0,0,0,0,0,0,5308.092329042,36692.080075,0,200929.748541,0,0,0,0,0,0,0,0,0,52007.4725025,0,0,8255.447955,0,245.8895165,2916.096663,0,19491.3584831,65461.132925,0,0,21531.931898896,0,0,0,120067.552177,0,0,0,0,180683.697224,103488.613957,32106.089533,445.175516778,16831.2686104,93194.404882,0,19283.903221,190153.460989,0,0,0,83711.390596,0,0,39300.326489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23","L-12-2",0,0,0,54672.197278,94755.942756,991148.51851,194772.906877,171837.97292,0,0,0,0,0,0,182311.17058055,0,0,0,0,0,0,0,0,0,0,0,0,0,3105.344596,0,0,0,0,0,4223.67263,0,0,0,0,0,0,0,0,0,0,29616.7649,0,0,0,0,0,0,0,0,4223.3436939,36750.8111442,0,137594.418696,0,0,0,0,0,0,0,0,0,0,0,0,17365.483162,19232.24618836,0,0,0,0,20094.098503402,0,0,387918.7629975,0,0,0,206264.9425669,0,0,0,0,262960.088003,91823.275638,64860.674156,7571.9088769,21874.53546,69626.418051,0,12311.7407568,146156.118356,0,0,0,4810.786814,0,0,2115.998949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24","L-12-3",0,0,0,0,328914.643701,566067.440819,0,0,120807.815233,0,0,0,0,0,55440.23091,0,0,0,0,0,0,0,0,0,0,0,0,0,60464.85396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176737.750957,0,0,0,0,0,0,0,0,39382.9438,394188.937935221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20818.51407,0,0,0,869.0181285,23567.519942,58037.223399,0,0,276952.15209,0,0,0,396298.7311977,0,0,0,0,201317.65469,180050.232633,42793.36533,25210.8761863,1250.836202,83568.990157,0,14028.62621453,164244.014723,0,0,0,0,0,0,8987.453015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25","L-12-4",0,0,0,0,8893.3503191,1856950.70186,68743.884139,270947.37511,0,0,0,0,0,0,198.9526072,137760.160455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37662.88074,0,105227.908417,0,0,0,0,0,0,0,3174.1183,0,0,0,0,0,0,0,0,0,0,0,18094.7632818,0,0,12526.090084,0,1799.9928972,16512.907112,0,0,29089.35448306,0,0,1615.66900734,0,0,0,192851.94137166,0,0,0,0,150203.27491427,154125.530275,0,5222.4403806,17971.37316,36486.087457,0,6715.603226,63107.785031,0,0,0,0,0,0,44117.7868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26","L-12-5",0,0,0,179640.93006,7829.585634,506523.7634947,910121.14164,213510.16633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.56225,0,51434.8147,0,0,0,0,0,0,0,117013.095674,97058.50312,86558.14558,0,0,0,0,0,0,0,198846.3847707,0,0,0,0,11479.08853,0,0,866.4610417,0,2044.65426,54465.0942915,0,0,164904.7889785,0,0,0,143699.4044587,0,0,0,0,194587.004091,102214.8243088,0,15411.2680144,11231.634346,57470.18660175,0,7487.1503376,105452.3918349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"27","L-12-6",0,0,0,55664.0871316,295150.325759,319850.11681,14752.64515,0,36266.68209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25283.659202,0,0,0,0,0,0,0,0,0,60165.568697,0,8382.800025,0,0,0,0,0,0,0,111.92087379,9773.50521355,0,0,0,0,0,0,0,2301.865249,391086.83940263,521865.5894796,36005.39177,0,79521.738361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7130.2904201,0,9703.043352,61493.7949605,0,0,699.93529336,0,0,0,408773.92690428,0,0,0,0,316949.73561,201089.93593,0,38684.72770633,6686.9918406,95955.375109,0,11968.6880551,177222.890196,0,0,0,0,0,0,33908.915548,13549.09939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"28","L-12-7",0,0,0,0,293683.716329,697233.5654308,9493.31411683,706748.9506315,1155.574180817,245.500983322,0,0,0,0,171.9908124,16.95701684,14.04937911,547161.093197,8.471961675,2.575371125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47832.40485,102.6181102,9227.29023867,30229.74042701,17.43936305,12.00354689,0,0,0,0,21774.76192,0,0,62617.312575,0,0,3725.200161,5331.4055794,1501.454186,30448.22394,0,2700.002163,63997.599785,0,0,60005.5020162,0,0,0,106423.955279,0,0,24527.13152,0,153686.983623,144551.120783,0,13259.468131,3857.0705436,41726.460454,0,17680.4981626,67647.908743,0,0,0,3431.343987,0,0,0,0,0,0,0,0,0,1996.47791,0,0,0,0,65752.664054,0,0,0,0,0,0,0,0,0,0,0
"29","L-12-8",0,0,0,0,122647.4674047,154549.779136,235006.827716,1000810.6573,122.9813671,26.12731147,0,0,0,0,53300.34701,50111.0932804,89440.3122938,309565.24629,424.40452411,129.01370412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13872.91978,0,13152.91534,0,0,0,0,0,0,83898.977521,69815.74395207,114951.75628067,163.38351946,8.57191359,5.90006449,0,0,0,34192.12295,2739.295091,1784.420372,0,0,0,0,16412.680994,28873.2814654,0,0,0,0,17270.0689804,0,0,589.0515471,0,0,0,129425.3015768,0,0,73901.99893,0,169965.061799,184751.625903,0,30442.8418649,236.8909384,61604.876328,0,6592.4370311,113031.270345,0,0,0,16344.6652026,0,0,39838.01612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
