"","L3x3","DecidR_sum","Decid1_sum","Decid2_sum","Decid3_sum","Decid4_sum","Decid5_sum","Decid6_sum","Decid7_sum","Decid8_sum","Decid9_sum","MixedwoodR_sum","Mixedwood1_sum","Mixedwood2_sum","Mixedwood3_sum","Mixedwood4_sum","Mixedwood5_sum","Mixedwood6_sum","Mixedwood7_sum","Mixedwood8_sum","Mixedwood9_sum","PineR_sum","Pine1_sum","Pine2_sum","Pine3_sum","Pine4_sum","Pine5_sum","Pine6_sum","Pine7_sum","Pine8_sum","Pine9_sum","SpruceR_sum","Spruce1_sum","Spruce2_sum","Spruce3_sum","Spruce4_sum","Spruce5_sum","Spruce6_sum","Spruce7_sum","Spruce8_sum","Spruce9_sum","TreedBogR_sum","TreedBog1_sum","TreedBog2_sum","TreedBog3_sum","TreedBog4_sum","TreedBog5_sum","TreedBog6_sum","TreedBog7_sum","TreedBog8_sum","TreedBog9_sum","TreedFenR_sum","TreedFen1_sum","TreedFen2_sum","TreedFen3_sum","TreedFen4_sum","TreedFen5_sum","TreedFen6_sum","TreedFen7_sum","TreedFen8_sum","TreedFen9_sum","TreedSwampR_sum","TreedSwamp1_sum","TreedSwamp2_sum","TreedSwamp3_sum","TreedSwamp4_sum","TreedSwamp5_sum","TreedSwamp6_sum","TreedSwamp7_sum","TreedSwamp8_sum","TreedSwamp9_sum","GrassHerb_sum","Shrub_sum","GraminoidFen_sum","Marsh_sum","ShrubbyBog_sum","ShrubbyFen_sum","ShrubbySwamp_sum","Bare_sum","SnowIce_sum","Water_sum","UrbanIndustrial_sum","UrbanResidence_sum","RuralResidentialIndustrial_sum","IndustrialSiteRural_sum","WindGenerationFacility_sum","OtherDisturbedVegetation_sum","MineSite_sum","PeatMine_sum","WellSite_sum","Pipeline_sum","TransmissionLine_sum","SeismicLineNarrow_sum","SeismicLineWide_sum","RoadHardSurface_sum","RailHardSurface_sum","RoadTrailVegetated_sum","RoadVegetatedVerge_sum","RailVegetatedVerge_sum","CultivationCrop_sum","CultivationAbandoned_sum","CultivationRoughPasture_sum","CultivationTamePasture_sum","HighDensityLivestockOperation_sum","BorrowpitsDugoutsSumps_sum","MunicipalWaterSewage_sum","Reservoirs_sum","Canals_sum","CCDecidR_sum","CCDecid1_sum","CCDecid2_sum","CCDecid3_sum","CCDecid4_sum","CCMixedwoodR_sum","CCMixedwood1_sum","CCMixedwood2_sum","CCMixedwood3_sum","CCMixedwood4_sum","CCPineR_sum","CCPine1_sum","CCPine2_sum","CCPine3_sum","CCPine4_sum","CCSpruceR_sum","CCSpruce1_sum","CCSpruce2_sum","CCSpruce3_sum","CCSpruce4_sum"
"11","L-11-0",0,0,0,0,305654.390393696,298946.163569015,0,0,0,0,0,0,0,0,17423.5905532317,24691.9923044404,25556.5280834436,0,0,0,0,0,0,0,0,15870.7684337292,0,0,0,0,0,0,0,0,18414.1952291693,18704.8204718425,17915.0105135349,28991.0293084404,14766.8383536842,0,0,0,0,0,11317.8603741241,35893.3951787352,37477.8125910038,1309.81336874012,0,0,0,0,0,0,0,99.838894895749,62.8390947886939,32.3615503267184,16.9670512477599,11.6784537675004,0,0,0,0,0,12127.7739311034,25332.6171316155,165.657976668483,122.577006340648,96.6168038878128,239.761514938731,0,4206.65487712792,0,0,3655.99198093985,29299.8124637782,0,0,60687.2036076372,0,0,5345.61424164286,0,0,0,0,0,18920.0304027549,20812.2438990883,15917.3009370658,4061.17377493687,3646.51674451456,8926.9961449124,0,13389.8865211103,8168.7975287975,0,0,0,0,0,0,0,0,0,0,0,13005.732285267,0,0,0,0,540.379715918073,5.64211738953241,0,0,0,0,0,0,0,0,220338.590095137,848.639284427964,0,0
"12","L-11-1",0,0,0,0,8618.71990781503,243405.068817766,0,0,0,0,0,0,0,0,0,48388.4548420459,0,0,0,0,0,0,0,0,0,26805.4117141005,0,0,0,0,0,0,0,0,0,23440.1446998143,8817.04793563162,0,0,0,0,0,0,0,0,16062.9065939059,5876.36060441341,24780.6731029923,11908.0927593554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2198.79400621485,36897.7669987367,0,0,1511.10301971988,0,0,0,28236.4728861999,0,0,0,0,36677.0937574221,18723.4936747555,0,21613.5732841334,4361.36073880387,9682.71096880945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2110.99669742502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56050.2722680418,0,0,0
"13","L-11-2",0,0,0,0,8462.9740857367,115894.861539016,21992.2280435907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4978.87709747063,0,0,0,0,0,0,0,0,0,0,0,0,4600.04223420281,0,0,0,0,0,6028.94918752259,79415.7823970827,54472.2473102791,42226.8231552822,0,0,0,0,0,0,22.675610789426,79.8786910005078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500.887324336643,2262.84945150532,11105.5060293932,0,0,1617.51533170668,0,0,0,7484.05102620319,0,0,0,0,95986.9662344964,26471.9695859134,0,8194.27169221065,5018.93894724111,5687.41347727456,0,3329.24495655495,10575.5464463898,0,0,0,0,0,0,4623.99337436124,0,0,0,0,72701.3296115797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42431.3134167057,0,0,0
"14","L-11-3",0,0,0,0,41868.1191529165,160227.735757704,0,0,0,0,0,0,0,0,2937.23106368353,8077.5861935617,1021.27974376595,20359.8004906512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1844.10166972063,7399.87578038308,1562.35383249071,0,0,0,0,0,0,0,0,23745.0849757559,0,0,0,0,0,0,0,0,1073.82758463875,0,0,0,0,0,0,0,0,0,0,8379.97891762215,0,0,0,0,0,0,0,0,678.612777920706,0,4990.77586985607,0,0,0,0,0,0,93348.4786967725,0,0,0,0,23198.0619298606,29782.3916940658,497.330643918128,6150.98009039528,572.851797735432,10197.004012897,0,3537.31618930985,36137.0170422152,0,0,0,0,0,0,0,0,0,0,3713.7645445586,19739.6269131651,148.340912768414,0,0,26148.7506688874,0,36514.7645749586,0,0,0,0,0,0,0,60689.7473405907,0,1624.11685152519,0,0
"15","L-11-4",0,0,0,0,163704.458694852,259944.187596584,0,0,0,0,0,0,0,0,0,43469.4543040124,0,0,0,0,0,0,0,0,24726.0317441722,26305.3985165168,8703.86121732447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19681.4682544596,15692.2673132728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3891.2395770037,0,0,280.442973296878,0,0,0,0,0,0,0,0,28467.2122105952,5476.84255954308,0,28252.5993296437,7335.37926975776,0,0,236.35402062407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16","L-11-5",0,0,0,3555.90478810376,12597.2083537881,152523.297204768,393.16067145136,10686.6141789475,0,0,0,0,0,0,3253.54433000932,1710.67058223209,0,2778.40046441008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10405.2410594095,0,0,0,0,0,0,0,0,0,7914.23602499962,90992.1546959522,0,0,0,0,0,0,0,337.272333470422,0,1233.6084620611,0,0,0,0,0,0,0,0,39030.0480643756,0,0,0,0,0,0,0,0,0,7730.42388213221,11279.606432689,0,0,382.107539963806,0,0,0,31566.243864907,0,0,0,0,37313.7294829591,15442.1009628086,0,15426.2417621926,2204.59064276064,5.61952028219307,0,11208.9511288835,11132.9291988997,0,0,0,0,0,0,0,0,0,0,43766.985200453,111295.987130735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17","L-11-6",0,0,0,0,20336.6867663206,31278.8465732354,0,0,0,0,0,0,0,0,0,9036.77051072799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29595.5950563724,2254.50399690252,0,9577.99522041438,0,0,0,0,0,0,0,30178.1990497397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.8429399767257,221.511833975604,0,17.022353272223,25015.7521575241,0,0,219.999408527775,0,0,0,232667.945047181,0,0,0,0,12172.2310609301,11854.8582929793,0,4758.5635618633,1768.84800048878,0,0,9953.93430790104,3326.74362392386,0,0,0,0,0,0,54674.8658204256,0,0,0,54607.1148456203,685.890032246698,1791.26630457467,0,0,0,70.3745333168679,0,0,0,0,0,0,0,0,17229.4653312555,11223.9638936673,61560.4664884894,0,0
"18","L-11-7",0,0,0,0,62465.1183778614,201278.200541271,9860.99388452605,0,0,0,0,0,0,0,0,116520.692845598,0,0,0,0,0,0,0,0,9318.56798306649,431.787258153649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34504.3015830098,22948.8423695099,0,6721.49930317312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35449.6418647885,0,0,0,0,0,0,0,0,0,0,0,11969.3577308303,6150.10699772509,0,23259.6378767525,3074.93714491236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12004.0054005876,0,0,0,0,80209.2128496437,0,0,0,0,0,0,0,0,0,0,0,0,0
"19","L-11-8",0,0,0,0,1675.63949298606,133890.922218304,12247.013010021,97.5094001807597,0,0,0,0,0,0,0,4199.4081477052,0,0,0,0,0,0,0,0,66.5559881422183,0,0,0,0,0,0,0,0,0,0,0,6962.10202764659,167.205515762696,0,0,0,0,0,0,6176.90083461897,51416.8548736087,40403.3513707068,28594.166382424,0,0,0,0,0,0,0,11553.436691143,12361.7181500147,0,0,0,0,0,0,0,0,17.4529652407117,0,0,0,0,25.101387766871,0,0,0,15451.7876704687,1124.29169093221,3193.46006795393,0,0,430.818542309629,0,0,0,0,0,0,0,0,53316.2387285337,5717.04347669043,0,11587.0629383465,6109.8084677858,0,0,5687.79556273797,4985.11510498206,0,0,0,0,0,0,0,0,0,0,0,137177.632249383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81530.469135393,0,0,0
"20","L-11-9",0,0,0,0,10229.3773065674,198853.061100819,0,0,0,0,0,0,0,0,0,7513.08024219309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14679.2195363331,325.131531922967,0,0,0,0,0,0,3843.55005710969,0,2510.44737914195,3792.522198991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4267.90733695275,0,0,0,0,0,0,0,0,0,0,0,0,0,36.7337220162655,0,0,0,138808.29153041,0,0,0,0,25134.7542351108,8438.15373633969,0,2577.0939392611,2721.85642349332,0,0,176.830693925118,0,0,0,0,0,0,0,0,0,0,0,91557.006361963,569.411343631461,2499.07833337311,0,0,0,0,58224.5951045858,0,0,0,0,0,0,0,0,32987.5240417779,26421.6395333471,0,0
"21","L-12-0",0,0,0,0,51972.5038833933,156911.318969989,659.131437595163,103695.056796669,0,0,0,0,0,0,22233.1819458135,190.805550313672,158.087919493852,12078.0139269716,95.3291091812705,28.9788651786901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.022657171615,0,0,0,0,0,0,0,0,0,295406.053779772,79813.1538988665,96259.2834507075,8699.02731059319,0,0,0,0,0,0,7144.40550321766,0,0,0,0,0,0,291.382398686152,0,0,0,0,1005.11335106065,0,0,171.368487067901,0,0,0,186515.625704354,0,0,45636.0397457709,0,99690.1193296956,49063.728908597,0,13523.0059977282,1205.02550825142,22612.2449574568,0,6085.14847919566,46227.5339593652,0,0,0,0,0,0,35517.6123177288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22","L-12-1",0,0,0,0,12959.4889060108,351142.027409427,0,399.794251260169,0,0,0,0,0,0,1906.99466446496,11281.8618698776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3991.19571562707,0,0,0,0,0,0,0,0,953.377635320327,0,0,8744.70550247522,0,0,0,0,0,0,0,0,0,5402.29620849381,0,0,4784.11099093531,0,0,0,0,12565.5533197837,31010.498093396,0,0,33.4217581626608,0,0,0,18841.3465727388,0,0,0,0,33740.9516518588,18268.7138499024,7337.11148530343,0,5821.77813656559,34555.9285406676,0,1320.75045267572,61983.9345166213,0,0,0,8248.81154377752,0,0,872.677540004133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23","L-12-2",0,0,0,4238.13465218721,21761.7586559213,206759.576991409,42989.1646055318,2440.91103344688,0,0,0,0,0,0,16346.3176668284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4075.98639090807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1303.55578137397,0,0,29986.1224517276,0,0,0,0,0,0,0,0,0,0,0,0,8925.77639396356,2644.1509539956,0,0,0,0,656.851668356266,0,0,96288.7900498156,0,0,0,29254.7207197485,0,0,0,0,97081.3918698072,12403.7819598967,0,1959.82869637819,3124.33272968012,17270.1546468258,0,199.973992689586,35754.5202527999,0,0,0,701.093220449324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24","L-12-3",0,0,0,0,73481.2148846562,89312.980749708,0,0,14721.3238839047,0,0,0,0,0,733.60637674435,0,0,0,0,0,0,0,0,0,0,0,0,0,12040.3037265902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58383.572049212,0,0,0,0,0,0,0,0,0,63740.9331252411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1242.18906597393,0,0,0,0,9758.40932268741,19130.7663356724,0,0,62956.6294555052,0,0,0,84034.6807210931,0,0,0,0,58914.203938898,30830.1590330792,6160.85936987099,3864.07003928101,758.445390934826,15587.0781113338,0,618.085862212914,29897.0604859516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25","L-12-4",0,0,0,0,0,330134.410466828,7924.3133556503,70529.2493507437,0,0,0,0,0,0,198.952607219734,20561.1180258955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35326.3369835952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2134.29656336182,0,0,0,0,0,626.302108077674,0,0,123.594724886051,0,0,0,45388.4540482168,0,0,0,0,50883.7255074909,29803.2128523494,0,811.89842965826,6492.69085655802,12751.9159074611,0,546.415598109057,21908.4482634359,0,0,0,0,0,0,21.7726138861664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26","L-12-5",0,0,0,29921.2589385771,2427.46703042618,116505.265418396,164467.102982205,29023.7911987217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.952680576595,0,858.292854251862,0,0,0,0,0,0,0,1361.25580590672,1756.47507833648,28811.9058228753,0,0,0,0,0,0,0,38184.998697236,0,0,0,0,4283.6720195129,0,0,854.52617739848,0,2044.65975987637,18409.3843426547,0,0,88378.4656218238,0,0,0,14925.4170420226,0,0,0,0,7472.13777133815,36091.7655120732,0,1035.22052249215,1691.42868064138,16873.3634023508,0,1384.12535600083,29269.2588259984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"27","L-12-6",0,0,0,9130.07571980397,71971.2326965757,51305.5114205885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198.644128796265,0,0,0,0,0,0,0,0,0,623.752308142174,0,0,0,0,0,0,0,0,0,0,1525.65746930944,0,0,0,0,0,0,0,0,126751.545629662,100683.536932886,1511.09192839921,0,6771.75903510885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6854.8886495246,0,6583.36809513802,29829.583290544,0,0,127.796642858701,0,0,0,58682.2173008409,0,0,0,0,42324.6139295434,53858.3839402207,0,8617.66729215983,1920.39601733825,14478.7570489166,0,934.087336878601,26032.5966054288,0,0,0,0,0,0,2278.37300787011,13171.1780398738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"28","L-12-7",0,0,0,0,51343.0310870804,151474.232011213,2947.75266932647,142220.501643227,358.815355181101,76.2300888932704,0,0,0,0,0,0,0,104069.516060814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3157.13786086266,0,0,0,0,0,0,593.569861882336,0,0,4636.27269116028,0,0,0,1265.02247534606,0,6000.19341919987,0,2699.99117651247,22603.1972958966,0,0,12105.2897979438,0,0,0,30395.0399113973,0,0,0,0,21432.5045506244,43054.2583695658,0,3921.29346322027,144.603041399843,10228.5370790167,0,3419.28605739714,17092.9831600164,0,0,0,927.592017337826,0,0,0,0,0,0,0,0,0,0.187924536949245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29","L-12-8",0,0,0,0,23288.329669279,19307.6882188867,57126.1954787521,193982.318288392,57.9336303413548,12.3079620954414,0,0,0,0,836.429990029686,6739.73843106915,227.709241701001,78537.4603110648,137.311688541407,41.741047869579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9790.00672275827,0,0,0,0,0,0,0,0,13255.9017646399,14.7224338831134,17313.3573631308,151.806794882799,2.50199374149101,1.72212706910022,0,0,0,0,0,0,0,0,0,0,5504.11468661993,15301.5219733027,0,0,0,0,0,0,0,193.370129778557,0,0,0,23925.2343400794,0,0,4835.53498895286,0,44634.5183782224,59406.679573143,0,4130.09818172598,0,18215.1761231747,0,3848.64584832835,35236.5462434168,0,0,0,0,0,0,110.231627225605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
