"","L4x4","DecidR_sum","Decid1_sum","Decid2_sum","Decid3_sum","Decid4_sum","Decid5_sum","Decid6_sum","Decid7_sum","Decid8_sum","Decid9_sum","MixedwoodR_sum","Mixedwood1_sum","Mixedwood2_sum","Mixedwood3_sum","Mixedwood4_sum","Mixedwood5_sum","Mixedwood6_sum","Mixedwood7_sum","Mixedwood8_sum","Mixedwood9_sum","PineR_sum","Pine1_sum","Pine2_sum","Pine3_sum","Pine4_sum","Pine5_sum","Pine6_sum","Pine7_sum","Pine8_sum","Pine9_sum","SpruceR_sum","Spruce1_sum","Spruce2_sum","Spruce3_sum","Spruce4_sum","Spruce5_sum","Spruce6_sum","Spruce7_sum","Spruce8_sum","Spruce9_sum","TreedBogR_sum","TreedBog1_sum","TreedBog2_sum","TreedBog3_sum","TreedBog4_sum","TreedBog5_sum","TreedBog6_sum","TreedBog7_sum","TreedBog8_sum","TreedBog9_sum","TreedFenR_sum","TreedFen1_sum","TreedFen2_sum","TreedFen3_sum","TreedFen4_sum","TreedFen5_sum","TreedFen6_sum","TreedFen7_sum","TreedFen8_sum","TreedFen9_sum","TreedSwampR_sum","TreedSwamp1_sum","TreedSwamp2_sum","TreedSwamp3_sum","TreedSwamp4_sum","TreedSwamp5_sum","TreedSwamp6_sum","TreedSwamp7_sum","TreedSwamp8_sum","TreedSwamp9_sum","GrassHerb_sum","Shrub_sum","GraminoidFen_sum","Marsh_sum","ShrubbyBog_sum","ShrubbyFen_sum","ShrubbySwamp_sum","Bare_sum","SnowIce_sum","Water_sum","UrbanIndustrial_sum","UrbanResidence_sum","RuralResidentialIndustrial_sum","IndustrialSiteRural_sum","WindGenerationFacility_sum","OtherDisturbedVegetation_sum","MineSite_sum","PeatMine_sum","WellSite_sum","Pipeline_sum","TransmissionLine_sum","SeismicLineNarrow_sum","SeismicLineWide_sum","RoadHardSurface_sum","RailHardSurface_sum","RoadTrailVegetated_sum","RoadVegetatedVerge_sum","RailVegetatedVerge_sum","CultivationCrop_sum","CultivationAbandoned_sum","CultivationRoughPasture_sum","CultivationTamePasture_sum","HighDensityLivestockOperation_sum","BorrowpitsDugoutsSumps_sum","MunicipalWaterSewage_sum","Reservoirs_sum","Canals_sum","CCDecidR_sum","CCDecid1_sum","CCDecid2_sum","CCDecid3_sum","CCDecid4_sum","CCMixedwoodR_sum","CCMixedwood1_sum","CCMixedwood2_sum","CCMixedwood3_sum","CCMixedwood4_sum","CCPineR_sum","CCPine1_sum","CCPine2_sum","CCPine3_sum","CCPine4_sum","CCSpruceR_sum","CCSpruce1_sum","CCSpruce2_sum","CCSpruce3_sum","CCSpruce4_sum","PropConifer.150.2017","PropWet.150.2017","TotalForest","Wt.For.Age.150.2017","PropSoftLinear.150.2017","PropHardLinear.150.2017","PropSoftPoly.150.2017","PropHardPoly.150.2017","zerolndscp"
"43","L-18-2",0,0,0,0,90289.305461678,149720.795468654,0,15871.4462403383,24665.9082917951,0,0,0,0,0,722.115655578774,0,0,2587.22931257266,19329.3417845462,0,0,0,0,0,0,0,0,0,524.176324506844,0,0,0,0,0,0,0,0,1637.8058498068,111995.102411223,0,0,0,0,0,67709.9933940762,0,0,2682.54957871633,864.534576730257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10348.6071065885,0,0,0,0,0,29111.5689568759,0,0,0,5534.04617684657,27877.4384267585,0,0,6771.63707042049,0,0,0,0,0,0,0,0,0,1102.68661996899,0,0,3768.73502335663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98266.6039153139,68768.8805267812,0,12082.6015879271,0,2.7606135864643,0,111523.398047116,0,0.473395475443209,0,0,0,0,0,0,71169.2024932719,6227.63503510222,174304.009388028,15503.3342869715,0.400205084271705,0.107685647782636,1056797.81074639,56.4703064240501,0.00430731042606552,0,0,0,"-2"
"44","L-18-3",0,0,0,0,0,6849.36057591293,0,82095.8449827579,177878.93234582,0,0,0,0,0,0,0,0,21010.8155300145,210880.9418805,0,0,0,0,0,0,0,0,23165.6198453768,50278.5990917187,0,0,0,0,0,0,0,0,0,65397.3483157198,0,0,0,0,0,0,0,0,0,44127.2096295108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5341.6694026056,0,0,818.566755069682,0,0,0,0,0,0,0,0,0,0,0,0,3922.43268524617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29897.7343958218,0,0,52344.8747617681,0,0,0,0,31218.4941467567,0,0,0,0,179866.537415969,0,0,0,0,145869.030224816,0,0.44979631971528,0.044464153464548,1120881.34314246,97.2502083289717,0.00346821450445564,0,0,0,"-3"
"45","L-18-4",0,0,0,0,3807.67521678173,7930.45630358284,5094.66868256755,36291.2658681033,355451.765242652,0,0,0,0,0,0,0,0,11509.5900010277,85970.9239511249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150349.017551722,0,0,0,0,0,0,0,0,15426.0857867411,8996.3230800977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9501.72853495671,0,0,0,0,0,0,0,7781.66036104975,0,0,0,0,0,0,0,0,0,0,0,0,8671.77516093717,0,0,1277.10665230976,0,0,0,0,0,0,0,0,0,0,0,83750.4951370813,0,244016.130714735,0,0,0,3391.07407479719,0,22849.2315829675,0,0,0,0,0,0,0,0,0,68897.4514815524,0,0.215451992279266,0.0284748341045518,1103732.15467553,92.4391833049134,0.00879680009235196,0,0,0,"-4"
"47","L-2-1",219832.72637015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14002.5092312851,0,0,0,0,0,0,0,0,0,450899.402442036,0,0,0,0,0,0,0,0,0,4349.18661855699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3776.10949983465,6941.48648208721,12170.6243914679,35842.0489446104,8559.19416630882,0,0,97467.0370882,0,0,0,59030.0585127138,0,0,57262.9512410638,0,21370.764405406,0,32095.8008432809,24610.6179987504,13673.8664177026,11553.0518830574,4261.65074063517,1479.22232896115,6513.67579217103,30227.0098327077,0,0,0,0,0,0,0,0,0,0,15044.8369935393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.414911764183785,0.548208425039393,704128.661655568,4.61751631196195,0.0960242776649111,0.0139833581413523,0.0188960272947251,0.102826265116527,"-1"
"48","L-2-2",130558.67123507,0,0,0,0,0,0,0,0,0,9070.54454054213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58572.0097464311,0,0,0,0,0,0,0,0,0,302695.188213884,0,0,0,0,0,0,0,0,0,67.2168571427908,0,0,0,0,0,0,0,0,0,23021.4266326106,0,0,0,0,0,0,0,0,0,0,26083.315426877,4394.23804865193,72.8425599084693,2053.42358263017,8684.41519289587,8811.58140097446,0,0,454.498030611148,0,0,0,284039.975934976,0,0,0,0,58380.411162499,0,0,25946.7183370895,3533.77219334148,932.797283519085,0,3672.04148813636,6897.40117969777,0,0,0,0,0,0,0,0,0,0,0,130257.916546477,0,0,8357.22561161429,0,0,0,0,0,0,0,0,0,0,0,34355.7219167345,0,0,50.0965432047269,0.349913466255747,0.309695278654981,697006.017843711,6.46839246149487,0.0354121460753596,0.000824779244927863,0.0516199524676241,0.251148112264185,"-2"
"49","L-2-3",32163.2520181157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59822.4844664544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3829.44165936349,0,0,0,0,0,0,0,0,0,98336.9809348024,0,10279.083617492,26002.9813652017,3314.40322529336,16851.5254946887,12982.5940908648,0,0,61916.6646666899,0,0,0,470821.041001665,0,0,0,0,40289.8361644188,15787.312878391,0,21608.1271983505,2773.18903727258,24786.1286409488,1499.30883334515,4850.50333087452,43635.7377496893,8743.46124261917,0,0,0,0,0,34835.5322178403,0,0,0,2010.21919088576,114525.756759136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19297.9709982507,0,0,0,0.0699582971236139,0.17241825005,231649.125092206,7.67735066934811,0.0861195928411615,0.0232415806260258,0.0356242682489295,0.447101480698363,"-3"
"50","L-2-4",122376.962942052,0,0,0,0,0,0,0,0,0,7119.57326057348,0,0,0,0,0,0,0,0,0,13695.4434321655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178607.849149109,0,0,0,0,0,0,0,0,0,54843.1206779829,0,0,0,0,0,0,0,0,0,81542.1394625026,0,0,0,0,0,0,0,0,0,117.252010807221,0,0,0,4674.68039081485,55915.0778438475,9044.93885344152,0,0,23937.7332672578,0,0,0,358755.075989993,0,0,0,0,70540.8348589949,991.739762276034,0,37547.5308632441,11373.6292436307,12131.7155829177,0,2798.42076425125,23947.1379267501,0,0,0,0,0,0,6804.79215599057,0,0,0,0,54133.0498420694,0,0,0,0,65.4826104128029,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218526828621954,0.361253600590076,512383.621376868,5.08177489687829,0.0677813997592784,0.0107268614466904,0.0623721976248578,0.323227991067799,"-4"
"52","L-4-1",0,0,0,0,55621.3319528512,48707.5478606229,0,0,0,0,0,0,0,0,29661.8051679318,69131.3787480981,0,0,0,0,0,0,0,0,275967.612862948,0,0,0,0,0,0,0,0,0,0,0,0,0,8565.25954421222,0,0,0,0,11935.4854448972,6176.43263822515,21847.2080225975,0,0,0,0,0,0,0,142705.639833446,222272.312253174,71155.9215143406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.946209008927,0,0,8553.37655069049,0,0,0,25649.5605862426,0,0,0,0,5599.61487183649,39701.203944815,0,36023.6284932267,4942.0604877665,11972.7806203794,0,7658.81764010368,17625.4262839473,0,0,0,0,0,0,9376.80450979354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.672545303849842,0.428624134117542,963747.935843345,61.8772952071748,0.0936819823494775,0.0105863311720948,0.00495117879037609,0.030970307768789,"-1"
"53","L-4-2",0,0,0,0,21339.2019830883,141233.041613214,0,0,0,0,0,0,0,0,14763.6976763376,12520.8394103973,0,0,0,0,0,0,0,0,75849.4611098226,0,4387.87139725035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13776.2062096284,273378.288575327,215714.376003606,0,0,0,0,0,0,0,13661.5327513273,10776.0953636812,74961.519538621,16197.0094680381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22891.2211407748,8988.76031701384,0,0,0,0,0,24257.2004393071,0,0,0,8611.98196190765,0,0,0,0,18264.5151634356,79883.5460866054,31119.7553047568,20161.547909653,14341.6571872287,3843.69376704661,0,2810.7788897253,7229.48033996829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617792542319841,0.596483192074142,888559.141100339,70.3124660620361,0.137534431378076,0.00339859356253558,0.0161494820918008,0.00761471340598006,"-2"
"54","L-4-3",0,0,0,0,0,14587.8077031045,0,0,0,0,0,0,0,0,59274.1919490627,0,0,0,0,0,0,0,0,0,131115.676522567,77258.2124399923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50854.2162561601,1494.11354389461,0,0,0,0,0,0,0,289173.934057265,288668.20348559,61370.9555358699,3961.42140256072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15511.4594210798,0,0,2843.48080036893,145.134909032209,0,0,19451.1974173921,0,0,0,0,0,0,0,0,18330.9325688701,32684.8145224762,0,57169.8076420996,7067.57100087945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.799225381880534,0.648537725121015,977758.732896067,57.4116313611543,0.0856985914390488,0,0.0162082083536288,0,"-3"
"55","L-4-4",0,0,0,0,56151.4438680929,0,46635.1453574785,35042.3298834744,0,0,0,0,0,0,28546.9250758669,0,23326.0380226315,8850.2474901795,0,0,0,0,0,0,95527.6079670145,33417.0369398778,0,0,0,0,0,0,0,0,0,0,0,22750.1161713159,0,0,0,0,0,0,174918.009880465,258523.569711832,0,1030.2548951902,0,0,0,0,0,0,136130.891563768,40935.2070828084,23764.5366748573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.374065154782,0,0,12691.1910123208,3542.17867674262,0,0,3248.71208169946,0,0,0,0,0,0,0,0,21118.9155510142,18772.710281037,10248.8979685889,44711.464468263,5292.44666299369,8084.50434782085,0,4652.80314702861,12905.900639051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.695862856078016,0.579088076604283,985549.360584853,74.6790435485784,0.0853997584073811,0.007148317763594,0.0186733425682241,0,"-4"
"57","L-5-1",0,0,0,0,0,244227.422685084,0,70879.9421004122,0,0,0,0,0,0,20713.5625118017,15133.7397667122,0,112152.906244784,0,0,0,0,0,0,47399.65908348,152707.971333621,0,0,0,0,0,0,0,0,0,15572.6421935104,16783.0098667272,17383.0821537031,0,0,0,0,0,2801.4747059179,65297.9033263126,95141.374725874,0,0,52458.9852635859,0,0,0,0,0,27266.5780108775,0,0,7951.09417914817,0,0,0,0,0,0,0,4059.85058060959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45522.0483109805,0,0,0,0,49845.1772812536,1290.27606927672,0,11780.8473974985,6509.45881006532,0,0,12592.8369101532,35491.8395384244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.442775268967199,0.225450863060716,967931.198732161,88.7736269525241,0.0598296135563917,0,0.0440730997052551,0.0402505895941881,"-1"
"58","L-5-2",0,0,0,0,0,9897.65531886765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43973.9374938357,296520.73422713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40950.1482327746,329695.577318645,70016.9494036833,0,0,0,0,0,0,0,33545.0117273737,159070.22859489,0,0,0,0,0,0,0,0,0,0,19408.8601694112,0,0,0,0,0,0,0,0,0,6272.69510724966,9511.18313179783,0,0,97.1478919715875,0,0,0,20022.195365679,0,0,0,0,21169.1020234308,0,0,22304.1004058695,13835.4794672567,0,0,11211.6390401314,23461.7466066498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.861009603293408,0.591147569049642,1003079.10248661,66.4072521970067,0.0626128155222238,0,0.0187177174410467,0.0177036227133963,"-2"
"59","L-5-3",0,0,0,0,0,18609.7614980022,0,0,0,0,0,0,0,0,0,2429.79482234871,0,0,0,0,0,0,0,0,18223.0430564787,156072.737778369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77331.0868643845,102527.269277941,22881.9221831161,0,0,0,0,0,0,0,263725.811984648,153524.954835051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24268.1667395762,353.528606299713,3938.20669214603,4219.91563562882,4316.83212602539,0,0,38268.7610004537,0,0,0,54672.8708698123,0,0,0,0,76465.3356253132,30134.3713069432,0,20013.0577707179,11180.8197976702,0,0,24190.4557359499,23614.8758412492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.702308315174805,0.614834093991571,815326.38230034,71.7481384872328,0.0964958985968902,0,0.067610640483722,0.0483417457906005,"-3"
"60","L-5-4",0,0,0,0,13579.0350379845,130338.202221499,0,51352.0870426025,0,0,0,0,0,26077.877344226,0,0,0,0,0,0,0,0,0,0,186182.401691068,14162.1221409258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26778.2787973273,166860.476311905,22506.4475541049,123652.567933472,0,0,0,0,0,0,0,102048.308953908,0,291.238175639223,0,0,0,0,0,0,0,0,14446.0459155305,0,0,0,0,0,0,0,0,0,0,0,0,0,470.875980819304,0,0,0,106999.163846186,0,0,0,0,33484.8701523161,47021.7666263136,0,13000.9042879725,12767.1543155789,0,0,14977.4411429592,23966.0998089937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.568082366364992,0.404127303228131,878275.089120192,72.0814205391617,0.0987946288233403,0,0.0296073181265539,0.0946086476924915,"-4"
"62","L-6-1",0,0,0,0,72524.5834364545,80435.503538067,0,0,0,0,0,0,0,0,124.827770456081,27287.2465620985,169.376549753282,0,0,0,0,0,0,0,0,4307.93500171854,0,0,0,0,0,0,0,0,0,18680.7356438466,0,22620.4538458625,0,0,0,0,0,0,0,35294.2348684329,276287.059513895,22359.6596070102,0,0,0,0,0,0,1993.71918426565,0,8926.57984849992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.9026903720231,0,0,1418.07514986347,143200.37812641,65382.9771791249,0,0,4604.95174430803,0,0,0,496.400400606572,0,0,0,0,49082.4161294563,94625.0986466551,0,15718.4143227817,7935.87466151653,8491.28255653658,0,5744.22033814797,45646.6257537818,0,0,0,0,0,0,0,0,0,0,61969.5935927203,255.326485854197,0,0,0,15543.1044390384,0,9354.99433692074,0,0,10296.6765978898,0,0,0,0,0,19381.00047459,722.322105866507,0,0,0.372133536014237,0.494681215192862,688534.933403241,76.2314368031015,0.1500224000747,0.00750799100639328,0.0433986663873682,0.000438917173996895,"-1"
"63","L-6-2",39472.6366632421,0,0,0,4435.96788522879,19200.4302238555,0,0,0,0,9168.1780277834,0,0,0,0,6983.53687986094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2810.94058011123,0,0,0,71603.672335595,0,0,0,4506.38990548017,102352.796214071,158203.267067114,25848.1237592036,0,0,0,0,0,0,15220.1247621095,3684.30226322185,12879.8162513335,30426.138566496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13291.2301189131,13417.5422117952,3748.99947951946,46284.5017533887,10518.2803354009,0,0,73304.1867523768,0,0,0,44799.5588106061,0,0,0,0,113465.819123577,3877.51927172789,0,16399.4466209647,3707.32095780568,0,0,2228.89713023997,0,0,0,0,0,0,0,0,0,0,0,102327.17505757,30452.0260073013,1778.10443201675,0,0,0,0,0,0,0,22546.0575225429,0,0,0,0,15697.4185108638,43808.7328594913,62513.8742125934,0,0,0.505852213780279,0.517512791521601,785919.709987086,50.0965465700383,0.0231776940957891,0,0.100326463504276,0.0396117644656038,"-2"
"64","L-6-3",0,0,0,0,129403.295004949,119535.540415315,0,0,0,0,0,0,0,0,44226.968730182,21496.6576464473,0,5923.3520039292,0,0,0,0,0,0,0,27855.5143926994,0,0,0,0,0,0,0,0,0,6399.16004136669,29120.4679255892,0,0,0,0,0,0,0,61750.9834001275,25376.4986719761,220545.917548635,2344.9017561085,0,0,0,0,0,0,16080.7374892687,20207.1996349797,3234.16208490589,0,0,0,0,0,0,0,0,3885.49783647039,0,0,0,0,0,0,0,0,1233.89405044169,2942.98555922346,13627.3222490191,0,0,4547.10526194184,0,0,0,0,0,0,0,0,50660.403855397,44483.9774085125,0,15835.0544300267,10040.9915112135,12694.5265847745,0,755.315392358977,41029.9817864204,0,0,0,0,0,0,11726.207046771,0,0,0,28103.1041849711,0,1194.29388119899,0,0,20715.8524984845,0,17832.4680072458,0,0,0,0,0,0,0,0,0,116153.038503046,0,0,0.467802375534457,0.332262159554839,921385.611657895,67.5870453160025,0.0991588788067299,0.0112244988662563,0.0447939229432158,0.0103683108482227,"-3"
"65","L-6-4",0,0,0,0,4295.95162560843,27379.5333684702,6797.26393801173,0.164301659627012,0.0517981099612246,0.011004474780224,0,0,0,0,2256.69952310629,0,0,0,0,0,0,0,0,0,0,660.225144327703,0,0,0,0,0,0,0,0,0,8671.96775834357,5934.66000598863,0,0,0,0,0,0,0,39370.6775229198,48105.7376720198,316465.125468269,16847.4208675611,0,0,0,0,0,0,63716.4160419586,7044.61412644746,43925.9967531912,15349.255997821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5793.06950903183,6969.1099297973,1577.87961372756,4388.95347911563,13506.4784112757,0,0,66518.7641351146,0,0,0,5133.73909868267,0,0,0,0,178911.899827013,28037.3351285889,0,17734.1780515235,6553.02863818352,0,0,1151.62862771146,0,0,0,0,0,0,0,0,0,0,0,120833.008942499,17444.6492426279,0,0,0,691.680547638618,0,0,0,0,487.188610330099,0,0,0,0,1846.52491468149,46562.8467047696,0,0,0,0.543772896434225,0.574358114680946,794687.671880836,70.8463529290929,0.0472836234210466,0,0.158193880122844,0.00453925148826991,"-4"
"67","L-7-1",0,0,21657.1691542775,0,167515.21096017,92624.6759451422,13135.1382826368,0,0,0,0,0,0,0,0,222061.822588391,0,19770.3361625831,3100.27682531901,0,0,0,15330.0497998459,0,2244.68630956419,0,0,0,0,0,0,0,0,0,0,0,0,17537.6140818728,22105.3774057801,0,0,0,0,0,53322.7252760411,71818.8080983841,8832.26277649428,1978.54495171052,0,0,0,0,0,0,17464.886592379,514.1668311091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012.9533533943,1123.01967570714,3686.17883727946,4862.03796118417,19874.6157188965,61523.6126615305,0,0,31952.2594203302,0,0,0,0,0,0,0,0,1246.8224797018,8050.60123308225,0,1221.44172950009,6301.35746959792,12156.7815406221,0,2382.20229978443,20273.6029329887,0,0,0,0,0,0,0,0,0,0,0,114657.968982591,0,0,0,0,67999.3341604076,0,0,0,0,0,0,0,0,0,20624.447562753,0,0,0,0.204934162199336,0.244881914046086,954295.502747452,61.4137667677851,0.0338022590112819,0.0107490247634518,0.00110244028529752,0,"-1"
"68","L-7-2",0,0,0,0,84651.6641469597,51214.1112121047,0,0,0,0,0,0,0,0,0,59.6604370591683,0,0,62623.0707526413,0,0,0,0,0,0,34961.9413837238,55868.8919925263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2146.26015837251,462808.154533885,4244.57036911764,8131.24993400183,0,0,0,0,0,0,75452.0793704092,4015.87715763316,32210.1503157069,0,334.93737817815,0,0,0,0,0,0,0,0,0,0,0,0,0,45286.5552792636,28042.1614130683,10728.8719455611,44703.4219640377,7945.88274236269,0,0,750.373173824528,0,0,0,0,0,0,0,0,3140.96118295035,0,0,8475.20929542981,9987.24377463516,7654.24060257401,0,1894.45762828029,13695.0438647443,0,0,0,0,0,0,28.2583049078145,0,0,0,0,77.6970691643524,0,0,0,0,28124.3650132733,0,0,0,0,41706.6122010165,0,0,0,0,0,0,0,0,0.638286849290404,0.64263695436947,948631.293425774,77.6920384666061,0.0301087340937654,0.006767878612243,0.00277723749692772,2.49859897714118e-05,"-2"
"69","L-7-3",0,0,0,0,9000.9988005685,152978.88119293,25888.308113732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101638.553959081,275099.084408162,0,0,0,0,0,0,0,65255.3039452956,0,181653.942929643,94181.1982745818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59269.3937619069,6512.65375971124,9835.40705008897,17165.311086368,7328.48910457084,0,0,78838.246144104,0,0,0,0,0,0,0,0,4944.67690841395,1074.79611154061,0,21183.1083096686,5200.8090994179,0,0,699.368546731884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8838.24977185521,0,0,0,0,0,0,0,0,0,4376.42276737782,0,0,0,0.638573136844203,0.792930631357188,918910.944163227,76.3580364514732,0.0248973727480393,0,0.00437208272256986,0,"-3"
"70","L-7-4",0,0,0,0,32872.3944484191,95448.2830568283,0,0,0,0,0,0,0,0,0,36391.5656295773,0,0,0,0,0,0,0,0,30705.309629177,99514.1004859456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5540.83059338791,209333.393548065,372826.888100236,0,0,0,0,0,0,0,0,17639.2275376216,56928.4598467106,39349.0453015847,0,0,0,0,0,0,2225.16917626793,0,0,0,0,0,0,0,0,4.22774531235012,0,14130.7655139489,31067.1163205404,21695.6030032174,0,0,0,0,0,0,0,0,0,0,0,7883.43517492782,9596.6748793182,0,35998.2925890983,11812.4179165613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.735510399996754,0.681488857036279,998774.667353821,74.658789652571,0.0507596031931798,0,0.00697053242531413,0,"-4"
"72","L-9-1",0,0,0,16957.9585279103,48099.2391087825,479534.313067774,108232.800596494,0,0,0,0,0,0,0,10649.9204988711,0,33731.0096205665,12884.6897534182,0,38751.6133759497,0,0,0,0,43944.4283163799,0,0,0,0,0,0,0,0,0,0,0,40385.2587419631,855.771806888341,0,0,0,0,0,0,45565.0154765164,73569.7474609161,0,33098.7497427374,0,0,0,0,0,0,50683.0846260797,0,0,0,0,0,0,0,0,61595.3909923264,13465.3076294663,0,0,7302.94288995652,0,0,0,0,0,0,0,0,2121.31403749119,0,0,998.204256029527,0,0,0,0,0,0,0,0,0,0,0,0,7857.2427124894,0,0,679.842603525165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254739803116522,0.25500303025159,1119307.242233,81.3602366406633,0.00754848980076728,0,0,0,"-1"
"73","L-9-2",0,0,0,0,90022.0542523771,153507.873310726,0,270605.69529258,0,0,0,0,0,0,5302.11428925797,57217.988900527,0,118731.314015052,363.155785854428,1318.79394304934,0,0,0,0,29977.6109187892,0,0,0,0,0,0,0,0,0,1174.26676008832,18734.3312974422,0,56519.8610576926,5825.88164609181,0,0,0,0,0,81550.3276837965,92744.0298368197,10502.5811424434,15575.8791714103,0,0,0,0,0,0,11003.4613957236,34716.1782729548,16221.5707625248,0,0,0,0,0,0,5164.37256600402,4969.71504943124,10680.4151007739,0,0,0,0,0,0,0,0,0,0,2360.53910891451,0,0,494.205601712625,0,0,0,0,0,0,0,0,760.890683207208,0,0,0,12222.899519051,0,0,5646.04568277143,0,0,0,0,0,0,0,0,0,0,0,0,0,604.068610467446,0,0,0,0,13823.2499394289,0,0,0,0,0,0,0,0,0,0,2622.71263625988,0,0.333492512225864,0.25286637767405,1109479.50363757,92.4486529111832,0.01579971917973,0,0.000672779449786473,0,"-2"
"74","L-9-3",0,0,0,0,220228.534987768,193512.419517259,7807.27759440345,0,0,0,0,0,0,0,21858.4376461734,0,8643.57654017201,21097.3587437227,40261.8182239868,0,0,0,0,0,17450.3769487459,0,0,0,0,0,0,0,0,0,0,0,24869.5585071775,0,84125.4582559901,0,0,0,0,0,188142.510642703,10891.5465899081,0,0,0,0,0,0,0,0,76570.6507805008,62335.5668434369,0,0,0,0,0,0,0,0,4474.51714353742,0,0,0,0,0,0,0,12965.6817145237,13947.4671024309,1556.82019925243,10406.6059242992,4654.57856521369,0,0,85064.0700875178,0,0,0,0,0,0,0,0,0,0,0,0,19636.634123653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462.131457565073,0,0,0,0,0,0,0,0,0,0,0.410609751812576,0.416466998648344,982731.74042305,78.5243134610336,0.0173627095099702,0,0,0,"-3"
