"","L5x5","ALFL_max_sum","AMBI_max_sum","AMCO_max_sum","AMCR_max_sum","AMGO_max_sum","AMRE_max_sum","AMRO_max_sum","AMWI_max_sum","ATSP_max_sum","BADO_max_sum","BAOR_max_sum","BARS_max_sum","BAWA_max_sum","BAWW_max_sum","BBWA_max_sum","BCCH_max_sum","BCFR_max_sum","BHCO_max_sum","BHVI_max_sum","BLBW_max_sum","BLJA_max_sum","BLPW_max_sum","BOCH_max_sum","BOOW_max_sum","BOWA_max_sum","BRBL_max_sum","BRCR_max_sum","BRSP_max_sum","BTGN_max_sum","BTNW_max_sum","BWHA_max_sum","BWWA_max_sum","CANG_max_sum","CAWA_max_sum","CCLO_max_sum","CCSP_max_sum","CEDW_max_sum","CHSP_max_sum","CMWA_max_sum","COLO_max_sum","CONI_max_sum","CONW_max_sum","CORA_max_sum","COYE_max_sum","CSWA_max_sum","DEJU_max_sum","EAKI_max_sum","EAPH_max_sum","EUST_max_sum","FOSP_max_sum","FRGU_max_sum","GCKI_max_sum","GCTH_max_sum","GHOW_max_sum","GRAJ_max_sum","GRCA_max_sum","GRYE_max_sum","HASP_max_sum","HEBA_max_sum","HEDT_max_sum","HENO_max_sum","HERA_max_sum","HETH_max_sum","HETR_max_sum","HEWI_max_sum","HOFI_max_sum","HOSP_max_sum","HOWR_max_sum","LCSP_max_sum","LEFL_max_sum","LEYE_max_sum","LIAI_max_sum","LIBA_max_sum","LIDT_max_sum","LINO_max_sum","LIRA_max_sum","LISP_max_sum","LITR_max_sum","LIWI_max_sum","MAWA_max_sum","MAWR_max_sum","MEGU_max_sum","MGWA_max_sum","MOAI_max_sum","MOBA_max_sum","MODO_max_sum","MODT_max_sum","MONO_max_sum","MORA_max_sum","MOTR_max_sum","MOWA_max_sum","MOWI_max_sum","MYWA_max_sum","NAWA_max_sum","NESP_max_sum","NOBO_max_sum","NOFL_max_sum","NOGO_max_sum","NOPA_max_sum","NOWA_max_sum","NRWS_max_sum","NSWO_max_sum","OCWA_max_sum","OSFL_max_sum","OVEN_max_sum","PAWA_max_sum","PAWR_max_sum","PBGR_max_sum","PHVI_max_sum","PISI_max_sum","PIWO_max_sum","PSFL_max_sum","PUFI_max_sum","RBGR_max_sum","RBNU_max_sum","RCKI_max_sum","RESQ_max_sum","REVI_max_sum","RNGR_max_sum","RUBL_max_sum","RUGR_max_sum","RWBL_max_sum","SACR_max_sum","SAPH_max_sum","SAVS_max_sum","SCTA_max_sum","SEWR_max_sum","SORA_max_sum","SOSA_max_sum","SOSP_max_sum","SPSA_max_sum","SPTO_max_sum","SWSP_max_sum","SWTH_max_sum","TEWA_max_sum","TOSO_max_sum","TRES_max_sum","UNAM_max_sum","UNBL_max_sum","UNCV_max_sum","UNFI_max_sum","UNFL_max_sum","UNKN_max_sum","UNOW_max_sum","UNPA_max_sum","UNSH_max_sum","UNSP_max_sum","UNSW_max_sum","UNTE_max_sum","UNTH_max_sum","UNTR_max_sum","UNVI_max_sum","UNWA_max_sum","UNWO_max_sum","UNYE_max_sum","VATH_max_sum","VEER_max_sum","WAVI_max_sum","WBBE_max_sum","WBNU_max_sum","WCSP_max_sum","WETA_max_sum","WEWP_max_sum","WISN_max_sum","WIWA_max_sum","WIWR_max_sum","WOFR_max_sum","WTDE_max_sum","WTSP_max_sum","WWCR_max_sum","YBFL_max_sum","YBSA_max_sum","YEWA_max_sum","YHBL_max_sum","YRWA_max_sum"
"39","L-18-3",4,0,0,0,0,2,8,0,0,0,0,0,0,4,1,1,0,0,2,0,0,0,0,0,0,0,3,0,0,1,0,0,0,2,0,0,1,7,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,2,0,0,0,0,2,0,0,7,0,0,3,10,8,18,3,0,0,0,0,3,0,0,0,3,3,8,14,0,0,0,0,0,0,0,1,0,0,1,0,19,3,0,0,0,3,0,0,3,5,3,2,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,33,0,0,0,0,0,0,0,1,0,7,0,0,0,0,1,2,5,3,0,0,0,0,3,0,0,0,3,1,0,1,9,0,0,52,5,0,0,1,0,6
"40","L-18-4",12,0,0,0,0,2,10,0,0,0,0,0,0,7,4,1,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,14,1,0,0,1,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,2,1,0,0,0,0,1,0,3,11,0,2,3,19,7,16,17,0,0,0,1,9,0,0,0,2,4,5,13,0,0,0,0,0,0,0,1,0,0,2,0,20,1,0,0,3,3,0,0,3,3,1,2,0,28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,37,34,0,1,2,0,0,0,0,3,0,6,0,0,0,0,4,5,3,4,0,0,0,0,2,0,0,0,3,0,0,0,14,0,0,56,1,0,0,1,0,7
"41","L-19-1",4,0,0,0,0,0,2,0,0,0,0,0,0,3,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,2,0,0,1,11,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,7,0,0,1,1,0,0,1,4,2,6,0,6,0,0,0,2,0,0,0,0,0,1,0,0,0,0,7,8,9,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,3,0,0,0,0,0,0,1,0,1,0,1,0,0,1,4,0,0,9,0,1,0,0,0,9
"42","L-19-2",1,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,2,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,1,0,0,0,1,0,5,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,6,2,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,4,0,0,0,0,0,4
"43","L-19-3",8,0,0,0,0,1,12,0,0,1,0,0,0,5,2,0,0,0,5,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,10,4,0,0,3,0,4,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,1,2,0,0,2,0,0,5,6,2,9,9,1,0,0,0,0,0,0,0,0,0,2,7,0,1,0,0,0,0,0,2,0,0,0,0,28,5,0,0,0,1,0,0,1,11,11,6,0,16,0,0,0,2,0,0,0,0,0,2,0,1,0,0,6,28,34,0,2,2,0,0,0,0,2,0,7,0,0,0,0,0,9,2,9,0,0,0,0,0,0,0,0,3,0,1,0,11,0,0,39,0,0,0,0,0,11
"44","L-19-4",0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,3,0,0,0,0,0,1
"45","L-2-1",25,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,13,0,24,1,0,1,4,0,18,0,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,0,0,0,0,1,1,4,1,0,0,0,0,0,25,0,0,4,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,16,9,0,0,1,0,0,0,0,1,0,5,0,23,0,0,0,6,0,0,0,0,0,3,0,8,0,0,11,12,28,0,0,0,0,0,0,0,7,0,15,0,0,0,0,5,19,13,2,2,0,0,0,0,0,0,0,0,1,2,0,3,0,0,31,6,1,0,2,0,18
"46","L-2-2",18,0,0,0,0,4,6,0,0,0,0,0,0,4,3,0,0,0,3,0,1,0,1,2,0,0,2,0,0,0,0,0,0,0,0,9,1,13,5,0,0,2,1,10,0,2,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,23,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,1,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,22,1,0,0,3,0,0,0,0,1,0,14,0,20,0,0,0,2,0,0,3,0,0,0,0,2,0,0,2,20,42,0,0,0,0,0,0,1,3,0,16,0,1,0,0,2,10,11,6,0,0,0,0,1,0,0,0,5,0,0,1,9,0,0,38,0,0,0,1,0,10
"47","L-2-3",36,0,0,0,0,4,6,0,0,0,0,0,0,6,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24,3,17,4,0,0,10,0,25,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,3,0,0,0,0,0,0,16,0,0,8,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,2,7,2,0,0,1,1,0,0,0,4,0,3,0,29,0,0,0,5,0,0,4,0,1,0,0,8,0,0,15,16,19,0,0,0,0,0,0,1,6,1,12,1,1,0,0,3,11,6,4,0,1,0,0,2,0,0,0,0,0,0,1,1,0,0,45,1,1,0,1,0,9
"48","L-2-4",16,0,0,0,0,2,8,0,0,0,0,0,0,3,4,2,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,1,0,8,0,25,1,2,0,12,0,22,0,10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,0,0,6,2,0,0,0,0,0,0,25,0,0,7,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,0,0,1,2,0,0,0,0,0,15,0,21,0,0,0,9,0,0,2,0,0,7,0,2,0,0,19,22,33,0,0,0,0,0,0,0,1,0,14,0,0,0,0,4,20,5,5,0,0,0,0,0,0,0,0,2,0,1,1,5,0,0,35,5,0,0,2,0,17
"49","L-3-1",3,0,0,0,0,0,4,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,3,1,9,0,0,0,1,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,2,2,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,8,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,11,7,0,0,0,0,0,0,0,2,0,8,0,0,0,0,2,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,22,8,1,0,0,0,8
"50","L-3-2",4,0,0,1,0,1,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,1,2,14,2,0,0,3,1,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,1,4,0,0,1,1,1,0,9,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,12,1,0,0,0,0,0,0,0,1,0,3,0,6,0,0,0,11,0,0,0,0,0,0,0,1,0,0,9,13,5,0,0,0,0,0,0,0,4,0,6,0,0,0,0,5,8,1,3,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,28,7,0,0,0,0,13
"51","L-3-3",10,0,0,0,0,4,5,0,0,0,0,0,0,4,5,1,0,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,6,5,10,2,1,0,9,1,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,1,3,6,0,0,0,0,0,0,14,0,0,2,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,1,23,0,0,1,2,0,0,0,0,3,0,2,0,27,0,0,0,7,0,0,0,0,1,4,0,0,0,0,9,19,10,0,0,0,0,0,0,0,2,0,12,0,1,0,0,5,12,12,4,0,0,0,0,1,0,0,0,1,2,1,0,6,0,0,38,4,0,0,0,0,11
"52","L-3-4",19,0,0,1,0,3,12,0,0,0,0,0,0,3,2,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,5,21,2,0,0,7,1,17,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,24,0,1,0,0,1,5,3,0,0,0,0,1,0,21,1,1,6,0,0,0,0,0,0,0,0,0,1,8,1,0,0,0,0,0,0,0,9,0,0,1,1,16,5,0,0,2,1,0,0,0,6,1,11,0,13,0,1,0,1,0,0,0,0,3,0,0,2,0,0,11,13,17,0,1,0,0,0,0,0,5,0,15,0,0,0,0,6,17,7,11,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,54,12,0,0,1,0,21
"53","L-4-1",5,0,0,1,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,14,0,2,0,4,0,2,0,10,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,17,0,0,0,0,0,2,0,2,0,1,0,1,0,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,12,0,0,0,0,0,0,0,0,0,30,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,7,4,0,0,0,0,0,0,0,3,0,6,0,0,0,0,4,19,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,0,0,0,0,24
"54","L-4-2",1,0,0,0,0,0,6,0,0,0,0,0,0,1,1,0,0,0,2,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,9,0,1,0,6,0,1,0,9,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,16,0,1,0,0,0,2,0,0,0,0,0,0,0,6,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,14,7,0,0,0,2,0,0,0,0,0,26,0,5,0,0,0,2,0,0,0,0,0,4,0,0,0,0,3,26,13,0,0,0,0,0,0,0,3,0,9,0,0,0,0,2,10,4,3,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,5,3,1,0,0,0,22
"55","L-4-3",4,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,3,1,0,0,2,0,0,0,0,0,0,0,0,2,0,13,1,1,0,1,1,1,0,13,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,28,0,0,0,0,0,2,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,0,2,2,0,0,0,0,0,29,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,9,0,0,0,0,0,0,0,2,0,9,0,1,0,0,4,12,4,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,6,2,0,0,0,27
"56","L-4-4",1,0,0,0,0,1,9,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,16,2,3,0,2,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,0,0,2,1,1,0,0,0,0,35,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,11,0,0,0,0,0,0,0,5,0,3,0,1,0,0,5,9,4,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,6,2,0,0,1,0,18
"57","L-5-1",8,1,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,41,0,1,0,4,0,11,0,23,0,0,0,0,0,0,0,0,0,0,1,0,0,7,12,0,24,0,1,0,0,0,16,0,0,0,1,5,24,3,37,6,12,5,0,0,0,0,0,0,6,12,3,0,2,6,0,1,0,0,0,0,0,1,0,0,2,0,5,25,0,0,1,6,0,0,1,0,3,33,0,3,0,3,0,5,0,0,1,0,0,7,1,0,0,0,14,23,9,0,8,1,0,0,0,1,3,0,20,0,1,0,0,3,40,5,19,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,8,0,1,0,1,0,41
"58","L-5-2",6,0,0,0,1,2,9,0,0,0,0,0,0,1,6,2,0,0,5,0,0,1,4,0,0,0,5,0,0,0,0,0,0,2,0,4,2,32,4,0,0,4,0,3,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,5,8,0,21,6,3,0,0,0,6,1,0,0,0,2,14,6,13,14,12,5,0,0,0,0,0,0,2,13,5,10,1,14,0,1,0,0,1,0,0,0,0,0,1,1,28,6,0,0,3,3,0,0,3,0,9,27,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,21,24,0,3,0,0,0,0,0,4,0,23,0,1,0,0,1,20,4,18,0,0,0,0,0,0,1,0,2,0,0,1,9,0,0,37,0,1,0,1,0,32
"59","L-5-3",7,0,0,0,0,1,8,0,0,0,0,0,0,3,1,2,0,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,29,2,0,0,3,0,3,0,15,0,0,0,0,0,7,0,0,0,0,0,0,1,3,5,0,19,2,1,0,0,0,3,0,0,0,0,10,21,7,11,1,10,3,0,0,0,0,0,0,6,7,1,1,5,12,0,0,0,0,0,0,0,0,0,0,1,0,25,7,0,0,0,7,0,0,0,3,5,26,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,28,14,0,0,2,0,0,0,0,14,0,14,0,1,0,0,2,24,2,17,0,0,0,0,1,0,1,0,1,1,0,0,9,0,0,25,1,2,0,0,0,38
"60","L-5-4",1,0,0,1,0,2,3,0,1,0,0,0,0,4,1,0,0,0,3,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,38,1,0,0,0,0,0,0,25,0,0,0,0,0,0,2,0,0,0,0,0,0,1,3,1,43,9,1,0,0,0,2,1,0,0,0,8,21,1,16,15,9,2,0,0,0,0,0,0,4,11,3,11,0,5,0,3,0,0,0,0,0,0,0,0,3,0,9,16,0,0,0,3,0,0,0,2,4,35,1,9,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7,19,18,1,0,1,0,0,0,0,5,0,21,0,2,0,0,4,22,0,13,0,0,0,0,0,0,0,0,1,0,0,3,11,0,0,16,0,0,0,0,0,34
"61","L-6-1",4,0,1,0,0,4,8,0,0,0,0,2,0,0,5,0,0,0,2,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,4,0,17,1,0,0,0,0,5,0,7,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,26,0,0,0,0,0,9,1,0,0,0,0,0,0,16,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,23,2,0,0,2,0,2,0,0,5,2,10,0,9,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,25,15,0,0,0,0,0,0,0,1,0,6,0,1,0,0,0,10,4,1,0,0,0,0,2,0,0,0,2,1,0,1,6,0,0,38,2,0,0,0,0,20
"62","L-6-2",16,0,0,0,0,2,8,0,0,0,0,0,0,5,6,2,0,0,1,0,0,1,0,0,0,0,4,0,0,0,0,0,0,1,0,9,3,20,1,1,0,3,0,19,0,11,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,19,0,0,0,0,0,4,7,0,0,0,0,1,0,12,1,0,10,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,7,0,0,4,1,19,1,0,0,1,0,1,0,0,3,2,14,0,22,0,0,0,1,0,0,0,0,0,3,0,0,0,0,8,20,22,0,0,1,0,0,0,0,1,0,10,0,1,0,0,2,4,0,1,0,0,0,0,0,0,0,0,6,1,0,1,5,0,0,40,0,0,0,5,0,20
"63","L-6-3",15,0,0,0,0,0,9,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,5,0,19,0,2,0,0,0,11,0,8,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,23,0,0,0,0,0,12,2,1,0,0,0,0,0,23,0,0,8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,1,16,0,11,0,1,0,2,0,0,0,0,0,8,1,3,0,0,10,15,16,0,1,0,0,0,0,1,2,2,7,0,0,1,0,3,11,2,3,0,0,0,0,0,0,0,1,5,0,0,1,9,0,1,50,0,2,0,3,0,19
"64","L-6-4",15,0,0,0,0,4,7,0,0,0,0,0,0,1,1,0,0,0,3,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,1,8,0,18,1,2,0,1,0,19,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,6,1,0,0,0,0,0,0,17,0,0,12,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,5,9,10,5,0,0,2,0,0,0,0,6,1,12,0,20,0,0,0,7,0,0,0,0,0,3,0,0,1,0,10,17,13,0,2,0,0,0,0,0,4,0,2,0,0,0,0,4,6,5,0,0,0,0,0,1,0,0,0,5,1,0,2,6,0,0,42,0,0,0,0,0,18
"65","L-7-1",3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,2,0,19,1,0,0,3,0,2,0,11,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,23,0,0,0,0,0,5,0,0,0,0,0,0,0,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23,11,0,0,0,1,0,0,0,0,0,16,1,5,0,2,0,0,0,0,0,0,0,0,2,0,0,0,5,16,11,0,3,0,0,0,0,0,0,0,6,0,0,0,0,1,13,5,2,0,0,0,0,0,0,0,0,3,1,0,1,12,0,0,22,2,2,0,0,0,24
"66","L-7-2",12,0,0,0,0,0,3,0,0,0,0,0,0,1,6,1,0,0,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,21,3,0,0,3,0,8,0,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,7,0,0,0,0,0,0,0,12,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,27,3,0,2,2,1,0,0,0,3,1,12,0,15,0,0,0,2,0,0,0,0,1,1,0,0,0,0,3,21,33,0,0,0,0,0,0,0,2,0,6,0,0,0,0,2,7,5,2,0,0,0,0,0,0,0,0,4,0,0,0,12,0,0,29,1,0,0,2,0,18
"67","L-7-3",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,17,0,0,0,5,0,1,0,8,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8,0,0,1,2,0,0,0,0,0,18,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,12,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,10,5,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,20,1,1,0,0,0,26
"68","L-7-4",2,0,0,0,0,0,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,2,6,2,0,0,0,0,0,0,0,0,1,0,0,1,0,18,2,0,0,1,0,1,0,14,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,1,0,1,1,19,1,2,4,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,1,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,10,0,0,0,0,0,0,0,4,0,2,0,0,0,1,1,13,2,2,0,0,0,0,0,0,0,0,0,1,0,1,5,0,0,21,1,2,0,0,0,31
"69","L-8-1",2,0,0,0,0,1,9,0,1,0,1,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,1,0,0,0,0,1,0,23,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,42,0,0,0,0,0,2,3,0,0,0,0,0,0,16,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,5,15,0,0,2,4,0,0,0,0,1,28,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,33,0,0,0,0,0,0,0,2,0,5,0,1,0,0,0,14,3,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,13,1,1,0,0,0,32
"70","L-8-2",20,1,0,0,0,2,2,0,2,0,0,0,0,1,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,39,0,0,0,0,0,19,0,30,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,54,0,0,0,0,0,17,0,0,0,0,0,0,0,45,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,1,0,0,30,0,0,0,0,0,0,0,0,1,25,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,28,5,36,0,2,0,0,0,0,0,2,0,4,0,1,0,0,0,15,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,0,2,0,0,0,29
"71","L-8-3",9,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,37,0,0,0,0,0,8,0,30,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,43,0,0,0,0,0,11,0,0,0,0,0,0,0,39,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,3,0,3,15,0,0,1,1,0,0,0,0,0,24,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17,12,41,0,0,0,0,0,0,0,7,0,4,0,2,0,0,6,16,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0,0,0,0,29
"72","L-8-4",20,0,0,0,0,0,5,0,6,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,18,0,30,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,49,0,0,0,0,0,6,2,0,0,1,0,0,0,47,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,1,0,0,28,0,0,0,1,0,0,0,0,0,27,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,21,16,49,0,2,0,0,0,0,0,2,0,6,0,0,0,0,1,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,2,0,0,0,32
