"","L2x2","DecidR_sum","Decid1_sum","Decid2_sum","Decid3_sum","Decid4_sum","Decid5_sum","Decid6_sum","Decid7_sum","Decid8_sum","Decid9_sum","MixedwoodR_sum","Mixedwood1_sum","Mixedwood2_sum","Mixedwood3_sum","Mixedwood4_sum","Mixedwood5_sum","Mixedwood6_sum","Mixedwood7_sum","Mixedwood8_sum","Mixedwood9_sum","PineR_sum","Pine1_sum","Pine2_sum","Pine3_sum","Pine4_sum","Pine5_sum","Pine6_sum","Pine7_sum","Pine8_sum","Pine9_sum","SpruceR_sum","Spruce1_sum","Spruce2_sum","Spruce3_sum","Spruce4_sum","Spruce5_sum","Spruce6_sum","Spruce7_sum","Spruce8_sum","Spruce9_sum","TreedBogR_sum","TreedBog1_sum","TreedBog2_sum","TreedBog3_sum","TreedBog4_sum","TreedBog5_sum","TreedBog6_sum","TreedBog7_sum","TreedBog8_sum","TreedBog9_sum","TreedFenR_sum","TreedFen1_sum","TreedFen2_sum","TreedFen3_sum","TreedFen4_sum","TreedFen5_sum","TreedFen6_sum","TreedFen7_sum","TreedFen8_sum","TreedFen9_sum","TreedSwampR_sum","TreedSwamp1_sum","TreedSwamp2_sum","TreedSwamp3_sum","TreedSwamp4_sum","TreedSwamp5_sum","TreedSwamp6_sum","TreedSwamp7_sum","TreedSwamp8_sum","TreedSwamp9_sum","GrassHerb_sum","Shrub_sum","GraminoidFen_sum","Marsh_sum","ShrubbyBog_sum","ShrubbyFen_sum","ShrubbySwamp_sum","Bare_sum","SnowIce_sum","Water_sum","UrbanIndustrial_sum","UrbanResidence_sum","RuralResidentialIndustrial_sum","IndustrialSiteRural_sum","WindGenerationFacility_sum","OtherDisturbedVegetation_sum","MineSite_sum","PeatMine_sum","WellSite_sum","Pipeline_sum","TransmissionLine_sum","SeismicLineNarrow_sum","SeismicLineWide_sum","RoadHardSurface_sum","RailHardSurface_sum","RoadTrailVegetated_sum","RoadVegetatedVerge_sum","RailVegetatedVerge_sum","CultivationCrop_sum","CultivationAbandoned_sum","CultivationRoughPasture_sum","CultivationTamePasture_sum","HighDensityLivestockOperation_sum","BorrowpitsDugoutsSumps_sum","MunicipalWaterSewage_sum","Reservoirs_sum","Canals_sum","CCDecidR_sum","CCDecid1_sum","CCDecid2_sum","CCDecid3_sum","CCDecid4_sum","CCMixedwoodR_sum","CCMixedwood1_sum","CCMixedwood2_sum","CCMixedwood3_sum","CCMixedwood4_sum","CCPineR_sum","CCPine1_sum","CCPine2_sum","CCPine3_sum","CCPine4_sum","CCSpruceR_sum","CCSpruce1_sum","CCSpruce2_sum","CCSpruce3_sum","CCSpruce4_sum"
"11","L-10-19",0,0,0,0,0,19812.8825564488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26263.4519121762,1953.25794139382,72043.9737608915,0,0,0,0,0,0,0,0,0,0,0,0,161715.121350221,0,0,0,0,0,0,486.656935859229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465.907484543766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12","L-10-2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25347.8867208077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65672.0469880632,0,0,0,0,0,0,0,0,0,0,0,0,137501.851278141,29240.2026210853,896.268737714985,19499.1297532142,129.073860268484,0,0,128.060993742218,0,0,0,0,0,0,0,0,0,0,0,0,1279.23792994021,0,0,3047.4694755391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13","L-10-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53277.8892057427,0,61827.2493920135,109467.971777914,17909.4173221493,0,0,0,0,0,0,0,0,0,0,0,0,37008.4687455181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3249.87589127957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14","L-10-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40032.0273633211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8376.3766878895,0,27823.7890547457,140758.434546858,0,0,27289.0240590589,0,0,0,0,0,0,0,0,0,0,0,0,3583.21306596279,1011.02945730685,0,0,0,0,0,31643.7026418973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2223.48297288696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15","L-10-22",0,0,0,0,0,2284.11346417459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25030.4330658582,29357.5999932899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115176.401889876,60215.209856695,0,0,16625.1448836575,0,0,0,0,0,0,0,0,0,0,0,0,8720.11207126156,1202.07433871156,3787.48683374282,0,0,0,0,18106.6966380395,0,0,0,0,0,0,0,0,0,0,0,0,248.78442837142,0,0,1986.49252947677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16","L-10-23",0,0,0,0,102692.174542718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.39508460752236,0,100558.899499854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4145.19574818547,902.306680596986,3122.61607976771,0,46041.5421748428,0,0,919.910445798578,0,0,0,0,0,0,0,0,0,0,0,0,4497.33364087894,0,0,3212.00737001847,0,0,0,0,16645.6443744794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17","L-10-24",0,0,0,0,5222.06004655629,74491.7377445458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53501.4201954501,5547.05879838517,21205.5762249886,0,0,0,0,0,0,42908.023146076,0,0,0,0,0,0,0,0,10863.3718496292,0,0,0.39036475220118,0,0,1547.09791411717,0,0,0,0,0,0,0,0,0,0,0,0,6172.39635336476,0,0,2918.52361823524,0,0,12470.7869445074,0,45892.3720264892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18","L-10-25",0,0,0,0,7140.91089488037,113730.972610646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26249.0019314078,0,0,0,80718.2200915719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3824.29676039609,38647.7692332348,0,0,2462.62689781393,0,0,0,0,0,0,0,0,0,0,0,0,6517.05312856035,0,0,84.6573321407149,0,0,0,0,3365.06334568058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19","L-10-3",0,0,0,32046.4905723648,30820.1632346514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49695.9885804778,0,0,43334.5655671167,0,0,0,0,0,0,0,0,0,0,0,0,22604.8155244973,8567.59794019272,171.491227921933,572.241049020554,752.356344571877,0,0,91333.8067150095,0,0,0,0,0,0,0,0,0,0,0,0,2841.90466202329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20","L-10-4",0,0,0,0,13608.382152484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39207.8321297166,0,0,0,2699.0790147049,0,0,0,0,0,0,0,0,0,0,0,0,103502.857869863,13074.585141387,3471.6010831967,0,0,0,0,104417.764033371,0,0,0,0,0,0,0,0,0,0,0,0,1803.09761333745,0,0,955.862047653266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21","L-10-5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48248.603840139,0,0,181145.901066263,0,0,6109.93502549909,8118.98052804691,0,0,0,0,0,0,0,0,0,0,0,0,269.275905166519,0,0,0,0,0,0,34118.9708250846,0,0,0,0,0,0,0,0,0,0,0,0,1994.76103023436,0,0,2734.42436046627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22","L-10-6",0,0,0,58160.7964123674,13722.086671319,0,0,0,0,0,0,0,0,5714.99560950803,0,0,0,12228.3642240209,0,0,0,0,0,28857.7844661368,0,0,0,9307.08535504825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15714.2128256765,0,479.100836177838,0,0,0,0,0,694.89063988609,0,0,0,0,0,0,0,79783.0706294752,31859.2609647434,11219.0429200443,0,11528.7427861671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2935.93228731053,0,0,535.434677675718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23","L-10-7",0,0,0,0,0,0,0,6138.69644975185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1572.01396466591,0,0,0,6786.12757770308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22355.5071944459,20533.2027897938,0,0,0,35668.9538428275,0,0,0,0,0,0,0,0,162069.48007205,22632.5019353833,3006.68491208996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1978.58545556402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24","L-10-8",0,0,0,0,0,0,0,0,0,0,0,0,0,40982.028394591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130960.992561195,0,0,0,0,0,0,0,0,0,0,0,0,23759.3194910255,8049.81567887478,0,22593.6808890518,34798.2006852292,0,0,21596.88344081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25","L-10-9",0,0,0,0,75260.5262815976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37132.1022332875,0,0,0,72774.5096500945,0,0,0,0,0,0,0,0,0,0,0,0,3301.460971439,696.862731441372,0,0,0,0,0,87017.9657879776,0,0,0,0,0,0,0,0,0,0,0,0,1787.82527341435,0,0,2355.14679810227,0,0,0,0,2414.66216075861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26","L-11-1",0,0,0,0,0,147338.106013086,0,0,0,0,0,0,0,0,0,6228.0375713454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23440.1446998143,269.359180189905,0,0,0,0,0,0,0,0,13764.0253262207,0,24780.6731029923,11908.0927593554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1689.88773393117,32178.617714205,0,0,1282.59539547028,0,0,0,0,0,0,0,0,4146.30801884499,0,0,11967.9447066183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3746.87123050768,0,0,0
"27","L-11-10",0,0,0,0,77356.3332569272,15263.6251308014,0,0,0,0,0,0,0,0,0,1023.73594026935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459.183466221981,5293.5789812759,15306.1725517196,0,0,0,0,0,0,0,0,0,20162.7566803284,0,0,0,0,0,0,0,0,99.838894895749,62.8390947886939,32.3615503267184,16.9670512477599,11.6784537675004,0,0,0,0,0,423.319071473247,265.52277050381,165.657976668483,122.577006340648,96.6168038878128,0,0,0,0,0,0,472.285567974397,0,0,50837.8278360385,0,0,5345.61424164286,34086.158810916,0,0,0,0,6896.71962582067,24.4142367125103,0,1605.56288513448,1810.37467845959,2679.3155148223,0,118.290809945708,3467.89905870776,0,0,0,0,0,0,0,0,0,0,941.946611824952,0,67.7969884926582,0,0,0,0,0,0,0,0,0,0,0,0,29643.9757765266,0,8579.85277683357,0,0
"28","L-11-11",0,0,0,0,72521.7922266982,47557.8508352839,0,0,0,0,0,0,0,0,0,42729.9493634692,0,0,0,0,0,0,0,0,24726.0317441722,26305.3985165168,8703.86121732447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19681.4682544596,9612.31376118321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3891.2395770037,0,0,178.621931087579,0,0,0,0,0,0,0,0,7591.4671376394,0,0,14371.6009617821,4633.05779922189,0,0,236.35402062407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29","L-11-12",0,0,0,0,46692.3340960718,163167.775736406,0,0,0,0,0,0,0,0,0,739.504940543218,0,2778.40046441008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7914.23602499962,6079.95355208955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382.107539963806,0,0,0,1095.19471213847,0,0,0,0,16569.8260369832,41.151676857237,0,12400.9102933479,2594.31513620711,0,0,2685.84717895311,2761.90165022379,0,0,0,0,0,0,0,0,0,0,0,16837.4859352724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30","L-11-13",0,0,0,0,7189.00532864572,27977.0441270346,111.359194794118,0,0,0,0,0,0,0,3253.54433000932,1710.67058223209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10405.2410594095,0,0,0,0,0,0,0,0,0,0,48088.9537368323,0,0,0,0,0,0,0,337.272333470422,0,1233.6084620611,0,0,0,0,0,0,0,0,31553.0982509273,0,0,0,0,0,0,0,0,0,0,3521.16936118375,0,0,0,0,0,0,30471.0491527686,0,0,0,0,13533.9317696659,9013.17949004898,0,4389.53103546169,1897.72947761494,5.61952028219307,0,8523.10394993038,8371.02754867588,0,0,0,0,0,0,0,0,0,0,43766.985200453,27387.8077754355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31","L-11-14",0,0,0,0,0,4097.60370210875,0,0,0,0,0,0,0,0,0,9036.77051072799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9577.99522041438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.022353272223,3586.75327129237,0,0,0,0,0,0,159449.486709663,0,0,0,0,2266.97555771467,0,0,1194.07459719552,0,0,0,9945.31936261795,3326.74362392386,0,0,0,0,0,0,54674.8658204256,0,0,0,0,685.890032246698,1010.23040762872,0,0,0,70.3745333168679,0,0,0,0,0,0,0,0,0,11223.9638936673,12577.0109087258,0,0
"32","L-11-15",0,0,0,0,50705.9317692382,94577.1434258203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24315.5841867202,0,0,0,0,0,0,0,0,0,0,9937.04422693276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1297.09872481763,20290.9643048222,0,0,0,0,0,87.8429399767257,221.511833975604,0,0,0,0,0,219.999408527775,0,0,0,0,0,0,0,0,0,9712.09263372432,0,2184.8305336432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26594.006666978,0,781.035896945948,0,0,0,0,0,0,0,0,0,0,0,0,6225.45656631338,0,35590.5258662883,0,0
"33","L-11-16",0,0,0,0,8618.50206303238,47929.5331058928,0,0,0,0,0,0,0,0,0,116520.692845598,0,0,0,0,0,0,0,0,9318.56798306649,431.787258153649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14469.4071374654,0,0,6721.49930317312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26494.1841522062,0,0,0,0,0,0,0,0,0,0,0,3767.236985242,0,0,11021.7065462865,1068.07380000704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36379.6573214019,0,0,0,0,0,0,0,0,0,0,0,0,0
"34","L-11-17",0,0,0,0,0,114284.557426049,17714.4348734928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19307.4018599581,73.1823968177353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2880.96271375487,0,0,0,0,0,0,0,0,0,0,0,16589.681077634,0,0,6375.05236665184,1326.67476295553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104189.009973359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
