"","L2x2","DecidR_sum","Decid1_sum","Decid2_sum","Decid3_sum","Decid4_sum","Decid5_sum","Decid6_sum","Decid7_sum","Decid8_sum","Decid9_sum","MixedwoodR_sum","Mixedwood1_sum","Mixedwood2_sum","Mixedwood3_sum","Mixedwood4_sum","Mixedwood5_sum","Mixedwood6_sum","Mixedwood7_sum","Mixedwood8_sum","Mixedwood9_sum","PineR_sum","Pine1_sum","Pine2_sum","Pine3_sum","Pine4_sum","Pine5_sum","Pine6_sum","Pine7_sum","Pine8_sum","Pine9_sum","SpruceR_sum","Spruce1_sum","Spruce2_sum","Spruce3_sum","Spruce4_sum","Spruce5_sum","Spruce6_sum","Spruce7_sum","Spruce8_sum","Spruce9_sum","TreedBogR_sum","TreedBog1_sum","TreedBog2_sum","TreedBog3_sum","TreedBog4_sum","TreedBog5_sum","TreedBog6_sum","TreedBog7_sum","TreedBog8_sum","TreedBog9_sum","TreedFenR_sum","TreedFen1_sum","TreedFen2_sum","TreedFen3_sum","TreedFen4_sum","TreedFen5_sum","TreedFen6_sum","TreedFen7_sum","TreedFen8_sum","TreedFen9_sum","TreedSwampR_sum","TreedSwamp1_sum","TreedSwamp2_sum","TreedSwamp3_sum","TreedSwamp4_sum","TreedSwamp5_sum","TreedSwamp6_sum","TreedSwamp7_sum","TreedSwamp8_sum","TreedSwamp9_sum","GrassHerb_sum","Shrub_sum","GraminoidFen_sum","Marsh_sum","ShrubbyBog_sum","ShrubbyFen_sum","ShrubbySwamp_sum","Bare_sum","SnowIce_sum","Water_sum","UrbanIndustrial_sum","UrbanResidence_sum","RuralResidentialIndustrial_sum","IndustrialSiteRural_sum","WindGenerationFacility_sum","OtherDisturbedVegetation_sum","MineSite_sum","PeatMine_sum","WellSite_sum","Pipeline_sum","TransmissionLine_sum","SeismicLineNarrow_sum","SeismicLineWide_sum","RoadHardSurface_sum","RailHardSurface_sum","RoadTrailVegetated_sum","RoadVegetatedVerge_sum","RailVegetatedVerge_sum","CultivationCrop_sum","CultivationAbandoned_sum","CultivationRoughPasture_sum","CultivationTamePasture_sum","HighDensityLivestockOperation_sum","BorrowpitsDugoutsSumps_sum","MunicipalWaterSewage_sum","Reservoirs_sum","Canals_sum","CCDecidR_sum","CCDecid1_sum","CCDecid2_sum","CCDecid3_sum","CCDecid4_sum","CCMixedwoodR_sum","CCMixedwood1_sum","CCMixedwood2_sum","CCMixedwood3_sum","CCMixedwood4_sum","CCPineR_sum","CCPine1_sum","CCPine2_sum","CCPine3_sum","CCPine4_sum","CCSpruceR_sum","CCSpruce1_sum","CCSpruce2_sum","CCSpruce3_sum","CCSpruce4_sum"
"1","L-10-1",0,0,0,118321.833029559,0,0,0,27.2671052852025,0,0,0,0,0,0,0,0,0,29659.0411660079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25188.3855227704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1627.23555443416,36194.1262197882,6579.58911020045,4334.25814201316,30216.4094776291,0,0,26591.8358718313,0,0,0,0,0,0,0,0,0,0,0,0,2331.78517214209,0,0,1669.40172834263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2","L-10-10",0,0,0,0,0,0,0,0,1113.08610696609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137975.519320593,0,102409.887216168,0,20539.6721977731,0,0,0,0,0,0,0,0,0,0,0,0,655.096913951987,31.4969827617047,0,0,0,0,0,14137.2751751786,0,0,0,0,0,0,0,0,0,0,0,0,4403.05147329132,0,0,1476.36681916627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3","L-10-11",0,0,0,0,10127.5666637841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16031.0545120901,0,0,0,51712.1944599789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79647.1460575969,0,21496.3618994355,33992.9232730674,0,0,0,0,0,0,0,0,0,0,0,0,43996.7258369548,7155.09253231995,1431.82667615496,12106.8245880713,1422.56818446132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2440.39339885962,0,0,1179.96451752607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4","L-10-12",0,0,0,0,0,61239.4381846995,0,0,0,0,0,0,0,0,0,0,0,44268.7653876218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15050.3332414159,0,0,6304.50406749178,0,0,0,0,0,0,0,0,0,0,0,0,57098.763582765,20411.1526767893,0,17800.7756378398,13127.015701905,0,0,39782.722541605,0,0,0,0,0,0,0,0,0,0,0,0,6425.64471711916,0,0,1232.03272614458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5","L-10-13",0,0,0,64793.3621611574,8492.83777793262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32027.8592612665,0,0,0,0,0,0,0,0,0,81402.8512461504,0,0,19793.7227803947,0,0,0,0,0,0,0,0,0,0,0,0,2641.87163987971,0,0,66905.9898647836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5982.05356419682,0,0,700.628294143578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6","L-10-14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17312.4894295368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95137.7403857564,0,55974.970967929,0,34588.3905572893,0,0,0,0,0,0,0,0,0,0,0,0,72620.9999554658,0,1336.97805597253,0,0,0,0,289.677909606638,0,0,0,0,0,0,0,0,0,0,0,0,5413.31543487708,0,0,0,0,0,0,0,65.9536900855866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7","L-10-15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82192.5649609325,0,120269.800974103,37834.7333822652,32827.4829996403,0,0,0,0,0,0,0,0,0,0,0,0,3004.68893059912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6612.3949747426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8","L-10-16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49656.5689861537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4129.86372948181,200076.625660702,12025.4421848505,0,13460.5176706267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1048.17940885384,0,0,2343.98012485986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9","L-10-17",0,0,0,46493.8273204483,14790.9230880667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33229.5688203788,0,0,202.880588876689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58308.6181545716,0,44794.0210229899,0,0,0,0,0,0,0,0,14670.1356569268,2295.00915803162,0,0,27290.3683528096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20949.0502279683,18403.3250676391,0,0,144.907735434051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1168.2716329018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10","L-10-18",0,0,0,34051.9616206712,16608.2150950801,32022.8198833421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3844.72968888727,0,0,0,0,0,0,0,0,6769.18874360448,118586.540748874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38941.8902912905,703.547018656791,3505.11365812558,0,25625.2434153489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252.578364547444,0,0,1828.85392063811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
