"","L3x3","DecidR_sum","Decid1_sum","Decid2_sum","Decid3_sum","Decid4_sum","Decid5_sum","Decid6_sum","Decid7_sum","Decid8_sum","Decid9_sum","MixedwoodR_sum","Mixedwood1_sum","Mixedwood2_sum","Mixedwood3_sum","Mixedwood4_sum","Mixedwood5_sum","Mixedwood6_sum","Mixedwood7_sum","Mixedwood8_sum","Mixedwood9_sum","PineR_sum","Pine1_sum","Pine2_sum","Pine3_sum","Pine4_sum","Pine5_sum","Pine6_sum","Pine7_sum","Pine8_sum","Pine9_sum","SpruceR_sum","Spruce1_sum","Spruce2_sum","Spruce3_sum","Spruce4_sum","Spruce5_sum","Spruce6_sum","Spruce7_sum","Spruce8_sum","Spruce9_sum","TreedBogR_sum","TreedBog1_sum","TreedBog2_sum","TreedBog3_sum","TreedBog4_sum","TreedBog5_sum","TreedBog6_sum","TreedBog7_sum","TreedBog8_sum","TreedBog9_sum","TreedFenR_sum","TreedFen1_sum","TreedFen2_sum","TreedFen3_sum","TreedFen4_sum","TreedFen5_sum","TreedFen6_sum","TreedFen7_sum","TreedFen8_sum","TreedFen9_sum","TreedSwampR_sum","TreedSwamp1_sum","TreedSwamp2_sum","TreedSwamp3_sum","TreedSwamp4_sum","TreedSwamp5_sum","TreedSwamp6_sum","TreedSwamp7_sum","TreedSwamp8_sum","TreedSwamp9_sum","GrassHerb_sum","Shrub_sum","GraminoidFen_sum","Marsh_sum","ShrubbyBog_sum","ShrubbyFen_sum","ShrubbySwamp_sum","Bare_sum","SnowIce_sum","Water_sum","UrbanIndustrial_sum","UrbanResidence_sum","RuralResidentialIndustrial_sum","IndustrialSiteRural_sum","WindGenerationFacility_sum","OtherDisturbedVegetation_sum","MineSite_sum","PeatMine_sum","WellSite_sum","Pipeline_sum","TransmissionLine_sum","SeismicLineNarrow_sum","SeismicLineWide_sum","RoadHardSurface_sum","RailHardSurface_sum","RoadTrailVegetated_sum","RoadVegetatedVerge_sum","RailVegetatedVerge_sum","CultivationCrop_sum","CultivationAbandoned_sum","CultivationRoughPasture_sum","CultivationTamePasture_sum","HighDensityLivestockOperation_sum","BorrowpitsDugoutsSumps_sum","MunicipalWaterSewage_sum","Reservoirs_sum","Canals_sum","CCDecidR_sum","CCDecid1_sum","CCDecid2_sum","CCDecid3_sum","CCDecid4_sum","CCMixedwoodR_sum","CCMixedwood1_sum","CCMixedwood2_sum","CCMixedwood3_sum","CCMixedwood4_sum","CCPineR_sum","CCPine1_sum","CCPine2_sum","CCPine3_sum","CCPine4_sum","CCSpruceR_sum","CCSpruce1_sum","CCSpruce2_sum","CCSpruce3_sum","CCSpruce4_sum"
"13","L-11-2",0,0,0,0,8462.9740857367,113090.299070772,17710.0066727311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4978.87709747063,0,0,0,0,0,0,0,0,0,0,0,0,4600.04223420281,0,0,0,0,0,6028.94918752259,71449.6797416463,48121.0991551945,31855.5750988162,0,0,0,0,0,0,22.675610789426,79.8786910005078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500.887324336643,2262.84945150532,11105.5060293932,0,0,1496.23253917283,0,0,0,7484.05102620319,0,0,0,0,95986.9703064683,59667.9719854603,0,7461.4002402119,4472.55745755665,5687.40690269336,0,3309.24038963474,10575.5476979599,0,0,0,0,0,0,4623.99337436124,0,0,0,0,72700.9113216997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42431.3133678618,0,0,0
"14","L-11-3",0,0,0,0,39376.7858419334,152770.917515792,0,0,0,0,0,0,0,0,2937.2312437149,5089.97917170102,664.399873153618,16769.9729951039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1844.10166972063,7596.62301515215,1562.35289127951,0,0,0,0,0,0,0,0,24222.0551778294,0,0,0,0,0,0,0,0,965.248603750665,0,0,0,0,0,0,0,0,0,0,6773.2717513932,0,0,0,0,0,0,0,0,678.613758470324,0,4834.2967547925,0,0,0,0,0,0,93348.4493783954,0,0,0,0,18917.3987090433,52085.8678994475,497.33113263227,5917.55489253694,333.939839105628,10196.9872133489,0,3509.6618803948,36136.8444386424,0,0,0,0,0,0,0,0,0,0,4271.45241946753,19739.6220039293,147.510121567261,0,0,26148.879413802,0,36514.7687024168,0,0,0,0,0,0,0,60690.4299759514,0,1624.1170846231,0,0
"15","L-11-4",0,0,0,0,165877.326416287,260130.844651029,0,0,0,0,0,0,0,0,0,43469.4542179879,0,0,0,0,0,0,0,0,24726.0305414608,26306.2441103741,8996.41828082465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24506.3417679188,15692.2522529724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3891.23732408948,0,0,280.441266241848,0,0,0,0,0,0,0,0,20786.6517388927,5216.61768259077,0,28687.6140874827,7363.64477967356,0,0,236.100828234875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16","L-11-5",0,0,0,3555.90478810376,12563.199035379,150838.818317423,393.119020567216,10686.6141006418,0,0,0,0,0,0,3708.27773982496,1710.67058223209,0,2778.40046441008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10838.655333443,0,0,0,0,0,0,0,0,0,7914.23576530392,96430.5198783781,0,0,0,0,0,0,0,337.272238594249,0,8856.34940837955,0,0,0,0,0,0,0,0,38831.1548377066,0,0,0,0,0,0,0,0,0,7787.87944185897,11392.3308612682,0,0,382.106695418326,0,0,0,10584.3529470288,0,0,0,0,37313.6284336093,22112.5325957571,0,15778.8497507131,3608.72817407725,5.61952028219307,0,11207.9451999729,11132.9430543006,0,0,0,0,0,0,0,0,0,0,44119.918456506,111296.881489618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17","L-11-6",0,0,0,0,20336.7029915796,30321.5811465372,0,0,0,0,0,0,0,0,0,9036.7703356019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29178.4484435603,2021.31701303809,0,9577.99535356385,0,0,0,0,0,0,0,31206.7651893711,0,0,0,0,0,0,0,0,0,5251.15596992379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.8429399767257,221.511833975604,0,17.022353272223,25466.5272509922,0,0,219.999408527775,0,0,0,219215.850413092,0,0,0,0,13697.9560053873,14018.5067135574,0,5244.39720336858,1768.84752935696,0,0,9958.16205733617,3326.72280495359,0,0,0,0,0,0,54674.9301127615,0,0,0,54607.1088791028,685.890032246698,1836.99600952384,0,0,0,70.3745333168679,0,0,0,0,0,0,0,0,17229.5925626398,11223.9636816701,65664.162580471,0,0
"18","L-11-7",0,0,0,0,62464.7847605447,201329.25852519,11573.6284742965,0,0,0,0,0,0,0,0,116520.693317074,0,0,0,0,0,0,0,0,9438.59026994898,431.787258153649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34504.3002515207,22948.8456134278,0,6721.49930317312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35449.6455658044,0,0,0,0,0,0,0,0,0,0,0,9238.81676757301,6562.29285028656,0,23244.4405604661,3074.92968222507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12004.0054005876,0,0,0,0,80659.4770095776,0,0,0,0,0,0,0,0,0,0,0,0,0
"19","L-11-8",0,0,0,0,1675.63870730318,133642.892139043,12247.0138468056,97.5094001807597,0,0,0,0,0,0,0,4199.4081477052,0,0,0,0,0,0,0,0,66.5559881422183,0,0,0,0,0,0,0,0,0,0,0,8302.48824299912,167.717363393766,0,0,0,0,0,0,6176.90083461897,51417.708644981,41198.1025833993,27983.5895584907,0,0,0,0,0,0,0,11553.4379016997,12361.7181500147,0,0,0,0,0,0,0,0,17.4529652407117,0,0,0,0,25.101387766871,0,0,0,15451.7876704687,1124.29169093221,3193.45021731102,0,0,430.317946464109,0,0,0,0,0,0,0,0,53316.1431026893,4458.14694445914,0,11557.6390386298,6122.7407145951,0,0,5685.85761893462,4985.11685487774,0,0,0,0,0,0,0,0,0,0,0,137177.550034537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81530.4711065184,0,0,0
"20","L-11-9",0,0,0,0,10229.3773065674,195974.54040394,0,0,0,0,0,0,0,0,0,7513.06047660715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14679.2195363331,325.131531922967,0,0,0,0,0,0,3843.55005710969,0,2510.46549122472,3792.5223001849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4267.90733695275,0,0,0,0,0,0,0,0,0,0,0,0,0,36.7337220162655,0,0,0,138808.133382497,0,0,0,0,25133.7972784004,11332.4404683061,0,2569.29810041241,2713.90519646364,0,0,176.829807841165,0,0,0,0,0,0,0,0,0,0,0,91557.026767711,569.411343631461,2499.09644252798,0,0,0,0,58225.4124998376,0,0,0,0,0,0,0,0,32987.5240417779,26421.7093349751,0,0
"21","L-12-0",0,0,0,0,48761.1259958341,149568.853707838,659.131437595163,102119.077469398,0,0,0,0,0,0,22152.7117701522,445.414672072799,369.038944120171,10921.674745195,222.53537087975,67.6479888000577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.022657171615,0,0,0,0,0,0,0,0,0,290175.128019139,79270.2891485132,94557.7662337353,8699.03601331205,0,0,0,0,0,0,7035.45382618638,0,0,0,0,0,0,4038.59503029471,0,0,0,0,1005.11322238154,0,0,171.367172514234,0,0,0,187533.162191114,0,0,45635.979336094,0,99690.1157783773,64784.658313156,0,13356.7252545766,1205.02608617184,22612.2378759648,0,6085.14542447749,46227.4204602003,0,0,0,0,0,0,35517.538806267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22","L-12-1",0,0,0,0,11515.5613568699,349287.237078895,0,366.732475195174,0,0,0,0,0,0,1357.45538561235,11281.2037752843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3344.63487125963,0,0,0,0,0,0,0,0,719.109317106951,0,0,8744.70740599652,0,0,0,0,0,0,0,0,0,5402.29620849381,0,0,2344.68767279706,0,0,0,0,11931.6529138945,30517.5385092934,0,0,33.4217581626608,0,0,0,18841.3465656284,0,0,0,0,33741.4667611233,26597.1643855115,7337.11575975485,0,5821.77605126397,34555.9269732828,0,1320.75038952453,61983.9671799003,0,0,0,8248.80876564828,0,0,872.677540004133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23","L-12-2",0,0,0,4238.13529097088,24680.6136991402,206122.684254564,42095.8558073884,2440.91623309514,0,0,0,0,0,0,16260.3914830958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4075.98639090807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1303.55578137397,0,0,30065.2113086421,0,0,0,0,0,0,0,0,0,0,0,0,8925.77639396356,2644.1509539956,0,0,0,0,656.851668356266,0,0,96288.8230198037,0,0,0,29254.721183974,0,0,0,0,97081.390082435,11040.2827061674,0,1940.75751278357,3124.33279707814,17270.1467468706,0,199.973992689586,35755.3638581206,0,0,0,701.093220449324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24","L-12-3",0,0,0,0,68857.5587630526,82920.6068739007,0,0,14194.8639212352,0,0,0,0,0,719.555699521138,0,0,0,0,0,0,0,0,0,0,0,0,0,11693.9720277251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58033.4008833365,0,0,0,0,0,0,0,0,0,63964.7757934914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1242.18906597393,0,0,0,0,9758.40932268741,18109.4466879151,0,0,62956.6294555052,0,0,0,84034.7018018331,0,0,0,0,58914.2032028474,43980.4204909737,6160.83904907174,3764.29097754224,758.446935435389,15587.0872917033,0,618.086835617608,29897.065605417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25","L-12-4",0,0,0,0,0,327235.485409835,7924.26156092586,71778.4810813499,0,0,0,0,0,0,707.993775721664,20561.1180258955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35326.3370742912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2173.8247177719,0,0,0,0,0,1575.27612793021,0,0,123.593935937261,0,0,0,45388.4232206211,0,0,0,0,50883.7704510251,29821.3649458472,0,811.89842965826,6626.42709573482,12751.9115101459,0,546.210545516506,21908.4536088089,0,0,0,0,0,0,21.9784456929042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26","L-12-5",0,0,0,28684.5291622361,4065.43702669185,99278.2673908945,145211.953050854,27947.9246349715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.952680576595,0,858.292854251862,0,0,0,0,0,0,0,1361.2560745788,1756.47507833648,27996.3749745471,0,0,0,0,0,0,0,38037.8876094503,0,0,0,0,2977.25521033739,0,0,854.528008447692,0,2044.65975987637,18409.3749767103,0,0,88378.3079508116,0,0,0,14925.4142898998,0,0,0,0,7472.13802078058,75519.387886585,0,1033.26944375759,1691.42868064138,16873.3752878887,0,1384.11840276343,29269.3004774549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"27","L-12-6",0,0,0,9130.07560495289,70086.6812188434,50155.6079440206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290.643474083163,0,0,0,0,0,0,0,0,0,693.111932661526,0,0,0,0,0,0,0,0,0,0,2139.02377108617,0,0,0,0,0,0,0,0,122127.00426771,107532.706071854,1511.09177587821,0,6771.75911774333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6854.88848529124,0,6777.07521151992,29727.1210795431,0,0,127.796642858701,0,0,0,58682.2232003054,0,0,0,0,42324.6158187778,53928.1431824908,0,8572.82815673701,1839.37614429558,14478.761063,0,934.087127948854,26032.6030156906,0,0,0,0,0,0,2278.37300787011,13171.1774365627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"28","L-12-7",0,0,0,0,49110.9347036812,148100.446354011,3833.43755254475,139462.856671308,466.625396117512,99.1342619881529,0,0,0,0,0,0,0,99083.0322961766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3157.13931355608,0,0,0,0,0,0,593.568673550702,0,0,4636.27269116028,0,0,0,2911.38980106274,0,5818.75099043347,0,2699.99117651247,22458.4945687557,0,0,12029.6288349072,0,0,0,30395.039979378,0,0,0,0,21432.4859418233,54306.4232682536,0,3866.74584907152,117.423236994266,10228.4881556862,0,3337.68841284092,17092.9705233734,0,0,0,927.592017082483,0,0,0,0,0,0,0,0,0,0.187924536949245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29","L-12-8",0,0,0,0,23288.3248967747,17654.6859343831,44514.0554264518,185139.140798482,56.7989224346673,12.0668941384945,0,0,0,0,720.227177854928,7142.4186780226,227.709302656607,84990.8227071112,137.311725298445,41.7410590432618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9790.00672275827,0,0,0,0,0,0,0,0,14187.3064756191,14.7224338831134,16088.5103793268,151.806794882799,2.50199374149101,1.72212706910022,0,0,0,0,0,0,0,0,0,0,2981.07201948975,15048.9817834115,0,0,0,0,0,0,0,193.370449135206,0,0,0,25856.3508294668,0,0,4835.53498895286,0,44634.5051222916,76976.3914696171,0,4067.83377845417,0,18215.1755886406,0,3848.64970450955,35236.5716392825,0,0,0,0,0,0,110.231627225605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
