"","SS","1","2","3","4"
"1","BG_1_10",-0.0974125632906689,2.38824545627909,2.38824545627909,-0.0974125632906689
"2","BG_1_100",7.67026874786482,7.67026874786482,-0.0974125632906689,-0.0974125632906689
"3","BG_1_101",-0.0974125632906689,-0.0974125632906689,7.67026874786482,7.67026874786482
"4","BG_1_102",7.67026874786482,7.67026874786482,-0.0974125632906689,7.67026874786482
"5","BG_1_103",-0.0974125632906689,7.67026874786482,7.67026874786482,-0.0974125632906689
"6","BG_1_104",7.67026874786482,7.67026874786482,-0.0974125632906689,-0.0974125632906689
"7","BG_1_105",2.38824545627909,2.38824545627909,-2.27236333041421,-0.0974125632906689
"8","BG_1_109",-0.0974125632906689,-0.0974125632906689,2.38824545627909,2.38824545627909
"9","BG_1_11",-0.0974125632906689,-0.0974125632906689,-0.0974125632906689,-0.0974125632906689
"10","BG_1_112",-0.0974125632906689,7.67026874786482,7.67026874786482,-0.0974125632906689
"11","BG_1_113",2.38824545627909,2.38824545627909,-0.0974125632906689,-0.0974125632906689
"12","BG_1_114",-0.0974125632906689,-2.27236333041421,-2.27236333041421,-0.0974125632906689
"13","BG_1_115",2.38824545627909,2.38824545627909,-0.0974125632906689,-0.0974125632906689
"14","BG_1_116",7.67026874786482,7.67026874786482,-0.0974125632906689,2.38824545627909
"15","BG_1_117",-0.0974125632906689,-0.0974125632906689,-0.0974125632906689,2.38824545627909
"16","BG_1_118",-0.0974125632906689,-0.0974125632906689,-0.0974125632906689,-0.0974125632906689
"17","BG_1_119",2.38824545627909,2.38824545627909,-0.0974125632906689,-0.0974125632906689
"18","BG_1_12",-0.0974125632906689,2.38824545627909,2.38824545627909,2.38824545627909
"19","BG_1_120",-0.0974125632906689,-0.0974125632906689,-0.0974125632906689,7.67026874786482
"20","BG_1_124",-0.0974125632906689,2.38824545627909,2.38824545627909,-0.0974125632906689
"21","BG_1_126",2.38824545627909,2.38824545627909,2.38824545627909,2.38824545627909
"22","BG_1_127",-0.0974125632906689,-0.0974125632906689,-0.0974125632906689,-0.0974125632906689
"23","BG_1_128",-0.0974125632906689,-0.0974125632906689,-0.0974125632906689,-0.0974125632906689
"24","BG_1_129",-0.0974125632906689,-0.0974125632906689,2.38824545627909,2.38824545627909
"25","BG_1_13",-0.0974125632906689,-0.0974125632906689,2.38824545627909,2.38824545627909
"26","BG_1_130",-0.0974125632906689,-0.0974125632906689,7.67026874786482,7.67026874786482
"27","BG_1_131",-0.0974125632906689,-0.0974125632906689,NA,NA
"28","BG_1_132",-2.27236333041421,-0.0974125632906689,7.67026874786482,7.67026874786482
"29","BG_1_133",-0.0974125632906689,-0.0974125632906689,7.67026874786482,7.67026874786482
"30","BG_1_134",-0.0974125632906689,-0.0974125632906689,7.67026874786482,7.67026874786482
"31","BG_1_135",-2.27236333041421,-2.27236333041421,-0.0974125632906689,-0.0974125632906689
"32","BG_1_139",-0.0974125632906689,-0.0974125632906689,7.67026874786482,7.67026874786482
"33","BG_1_14",-2.27236333041421,-0.0974125632906689,-2.27236333041421,-2.27236333041421
"34","BG_1_141",-0.0974125632906689,7.67026874786482,7.67026874786482,-0.0974125632906689
"35","BG_1_142",-0.0974125632906689,-2.27236333041421,-2.27236333041421,-0.0974125632906689
"36","BG_1_143",-0.0974125632906689,-0.0974125632906689,-0.0974125632906689,NA
"37","BG_1_144",2.38824545627909,2.38824545627909,-2.27236333041421,-2.27236333041421
"38","BG_1_145",2.38824545627909,2.38824545627909,-0.0974125632906689,-0.0974125632906689
"39","BG_1_146",-0.0974125632906689,-0.0974125632906689,-0.0974125632906689,-0.0974125632906689
"40","BG_1_147",7.67026874786482,7.67026874786482,-0.0974125632906689,-0.0974125632906689
"41","BG_1_148",-0.0974125632906689,-0.0974125632906689,-0.0974125632906689,-0.0974125632906689
"42","BG_1_149",7.67026874786482,-0.0974125632906689,NA,NA
"43","BG_1_150",7.67026874786482,7.67026874786482,-0.0974125632906689,-0.0974125632906689
"44","BG_1_21",-0.0974125632906689,-0.0974125632906689,7.67026874786482,7.67026874786482
"45","BG_1_22",-0.0974125632906689,-0.0974125632906689,-0.0974125632906689,-0.0974125632906689
"46","BG_1_23",-0.0974125632906689,-0.0974125632906689,7.67026874786482,7.67026874786482
"47","BG_1_24",7.67026874786482,7.67026874786482,-0.0974125632906689,-0.0974125632906689
"48","BG_1_25",-0.0974125632906689,-0.0974125632906689,-0.0974125632906689,-0.0974125632906689
"49","BG_1_26",-0.0974125632906689,-0.0974125632906689,7.67026874786482,7.67026874786482
"50","BG_1_27",2.38824545627909,2.38824545627909,7.67026874786482,7.67026874786482
"51","BG_1_28",-0.0974125632906689,2.38824545627909,2.38824545627909,-0.0974125632906689
"52","BG_1_29",-0.0974125632906689,-0.0974125632906689,-0.0974125632906689,7.67026874786482
"53","BG_1_36",7.67026874786482,7.67026874786482,-0.0974125632906689,-0.0974125632906689
"54","BG_1_37",-0.0974125632906689,-0.0974125632906689,-0.0974125632906689,2.38824545627909
"55","BG_1_38",-0.0974125632906689,-0.0974125632906689,-2.27236333041421,-0.0974125632906689
"56","BG_1_39",-0.0974125632906689,-0.0974125632906689,-0.0974125632906689,7.67026874786482
"57","BG_1_40",-0.0974125632906689,7.67026874786482,7.67026874786482,-0.0974125632906689
"58","BG_1_41",-2.27236333041421,-2.27236333041421,-0.0974125632906689,-0.0974125632906689
"59","BG_1_42",2.38824545627909,2.38824545627909,-0.0974125632906689,-0.0974125632906689
"60","BG_1_43",-0.0974125632906689,-0.0974125632906689,7.67026874786482,7.67026874786482
"61","BG_1_44",-0.0974125632906689,7.67026874786482,7.67026874786482,-0.0974125632906689
"62","BG_1_51",-0.0974125632906689,-0.0974125632906689,-0.0974125632906689,-0.0974125632906689
"63","BG_1_52",-0.0974125632906689,-0.0974125632906689,2.38824545627909,2.38824545627909
"64","BG_1_53",-0.0974125632906689,-0.0974125632906689,2.38824545627909,2.38824545627909
"65","BG_1_54",-0.0974125632906689,-0.0974125632906689,2.38824545627909,2.38824545627909
"66","BG_1_55",-0.0974125632906689,-0.0974125632906689,-0.0974125632906689,-0.0974125632906689
"67","BG_1_56",-0.0974125632906689,-0.0974125632906689,NA,NA
"68","BG_1_57",-2.27236333041421,-2.27236333041421,-2.27236333041421,-2.27236333041421
"69","BG_1_58",-0.0974125632906689,-0.0974125632906689,-0.0974125632906689,7.67026874786482
"70","BG_1_6",-0.0974125632906689,-0.0974125632906689,-0.0974125632906689,2.38824545627909
"71","BG_1_60",-2.27236333041421,-2.27236333041421,-0.0974125632906689,-0.0974125632906689
"72","BG_1_66",-0.0974125632906689,2.38824545627909,2.38824545627909,-0.0974125632906689
"73","BG_1_68",-0.0974125632906689,-0.0974125632906689,-2.27236333041421,-0.0974125632906689
"74","BG_1_69",-0.0974125632906689,-0.0974125632906689,-0.0974125632906689,-0.0974125632906689
"75","BG_1_7",-0.0974125632906689,-0.0974125632906689,2.38824545627909,2.38824545627909
"76","BG_1_70",-0.0974125632906689,-0.0974125632906689,7.67026874786482,7.67026874786482
"77","BG_1_71",-0.0974125632906689,-0.0974125632906689,2.38824545627909,2.38824545627909
"78","BG_1_72",-0.0974125632906689,NA,NA,NA
"79","BG_1_73",7.67026874786482,7.67026874786482,7.67026874786482,7.67026874786482
"80","BG_1_74",-0.0974125632906689,-0.0974125632906689,NA,NA
"81","BG_1_75",-0.0974125632906689,-0.0974125632906689,7.67026874786482,7.67026874786482
"82","BG_1_8",-0.0974125632906689,-0.0974125632906689,-0.0974125632906689,-0.0974125632906689
"83","BG_1_81",-0.0974125632906689,-2.27236333041421,2.38824545627909,2.38824545627909
"84","BG_1_82",-0.0974125632906689,-0.0974125632906689,2.38824545627909,2.38824545627909
"85","BG_1_84",-0.0974125632906689,2.38824545627909,2.38824545627909,-0.0974125632906689
"86","BG_1_85",-0.0974125632906689,-0.0974125632906689,2.38824545627909,2.38824545627909
"87","BG_1_86",7.67026874786482,7.67026874786482,-0.0974125632906689,-0.0974125632906689
"88","BG_1_87",-0.0974125632906689,-0.0974125632906689,-2.27236333041421,-2.27236333041421
"89","BG_1_88",-2.27236333041421,-0.0974125632906689,-0.0974125632906689,7.67026874786482
"90","BG_1_89",-2.27236333041421,-0.0974125632906689,2.38824545627909,2.38824545627909
"91","BG_1_9",-0.0974125632906689,-0.0974125632906689,-0.0974125632906689,-0.0974125632906689
"92","BG_1_90",-0.0974125632906689,-0.0974125632906689,-0.0974125632906689,7.67026874786482
"93","BG_1_96",-0.0974125632906689,NA,NA,NA
"94","BG_1_97",-0.0974125632906689,-0.0974125632906689,2.38824545627909,2.38824545627909
"95","BG_1_98",-0.0974125632906689,-0.0974125632906689,-0.0974125632906689,-0.0974125632906689
"96","BG_1_99",-0.0974125632906689,-0.0974125632906689,7.67026874786482,7.67026874786482
"97","BG_10_1",0.698026772161695,0.678319876983393,0.619544421728983,NA
"98","BG_10_10",0.277766444038141,0.277766444038141,0.277766444038141,NA
"99","BG_10_100",0.370834773821801,0.38962105491878,0.446325128490215,0.465341563107525
"100","BG_10_11",0.639078701767037,0.503547047482394,0.408464874395843,0.352106031104904
"101","BG_10_12",0.698026772161695,0.639078701767037,0.619544421728983,0.580648476793123
"102","BG_10_13",0.619544421728983,0.580648476793123,0.561286811895316,NA
"103","BG_10_14",0.678319876983393,0.619544421728983,0.580648476793123,0.561286811895316
"104","BG_10_15",0.503547047482394,0.370834773821801,0.314821160811357,NA
"105","BG_10_17",0.465341563107525,0.370834773821801,0.333434826768089,0.314821160811357
"106","BG_10_18",0.259325393221657,0.259325393221657,0.277766444038141,0.277766444038141
"107","BG_10_19",0.259325393221657,0.259325393221657,0.259325393221657,0.277766444038141
"108","BG_10_2",0.678319876983393,0.639078701767037,0.580648476793123,0.561286811895316
"109","BG_10_20",0.259325393221657,0.259325393221657,0.277766444038141,0.277766444038141
"110","BG_10_21",0.541982685377593,0.446325128490215,0.296265033234707,0.277766444038141
"111","BG_10_22",0.639078701767037,0.484415536104918,0.314821160811357,0.296265033234707
"112","BG_10_23",0.427366232252988,0.408464874395843,0.38962105491878,0.296265033234707
"113","BG_10_24",0.446325128490215,0.352106031104904,0.314821160811357,NA
"114","BG_10_25",0.259325393221657,0.259325393221657,0.277766444038141,0.277766444038141
"115","BG_10_26",0.427366232252988,0.38962105491878,0.370834773821801,0.352106031104904
"116","BG_10_27",0.484415536104918,0.408464874395843,0.333434826768089,0.277766444038141
"117","BG_10_28",0.259325393221657,0.277766444038141,0.277766444038141,NA
"118","BG_10_29",0.314821160811357,0.352106031104904,0.408464874395843,0.465341563107525
"119","BG_10_3",0.678319876983393,0.639078701767037,0.561286811895316,NA
"120","BG_10_30",0.296265033234707,0.314821160811357,0.333434826768089,0.352106031104904
"121","BG_10_31",0.259325393221657,0.277766444038141,0.277766444038141,NA
"122","BG_10_32",0.259325393221657,0.259325393221657,0.277766444038141,0.277766444038141
"123","BG_10_33",0.580648476793123,0.408464874395843,0.352106031104904,0.314821160811357
"124","BG_10_34",0.619544421728983,0.427366232252988,0.38962105491878,0.370834773821801
"125","BG_10_35",0.259325393221657,0.259325393221657,0.259325393221657,0.277766444038141
"126","BG_10_36",0.427366232252988,0.370834773821801,0.333434826768089,0.277766444038141
"127","BG_10_37",0.541982685377593,0.427366232252988,0.408464874395843,NA
"128","BG_10_38",0.259325393221657,0.259325393221657,0.277766444038141,NA
"129","BG_10_39",0.296265033234707,0.370834773821801,0.465341563107525,0.503547047482394
"130","BG_10_4",0.698026772161695,0.619544421728983,0.561286811895316,NA
"131","BG_10_40",0.314821160811357,0.352106031104904,0.408464874395843,NA
"132","BG_10_41",0.314821160811357,0.314821160811357,0.333434826768089,NA
"133","BG_10_42",0.296265033234707,0.314821160811357,NA,NA
"134","BG_10_43",0.259325393221657,0.259325393221657,0.277766444038141,NA
"135","BG_10_44",0.277766444038141,0.259325393221657,0.259325393221657,0.277766444038141
"136","BG_10_45",0.333434826768089,0.370834773821801,0.38962105491878,NA
"137","BG_10_46",0.484415536104918,NA,NA,NA
"138","BG_10_47",0.541982685377593,0.484415536104918,0.408464874395843,NA
"139","BG_10_48",0.259325393221657,0.259325393221657,0.259325393221657,0.277766444038141
"140","BG_10_49",0.296265033234707,0.314821160811357,0.314821160811357,NA
"141","BG_10_5",0.484415536104918,0.38962105491878,0.352106031104904,0.314821160811357
"142","BG_10_50",0.370834773821801,0.446325128490215,0.484415536104918,0.503547047482394
"143","BG_10_51",0.277766444038141,0.314821160811357,0.314821160811357,NA
"144","BG_10_52",0.296265033234707,0.314821160811357,0.333434826768089,NA
"145","BG_10_53",0.259325393221657,0.259325393221657,0.277766444038141,0.277766444038141
"146","BG_10_54",0.259325393221657,0.259325393221657,0.277766444038141,0.277766444038141
"147","BG_10_55",0.296265033234707,0.314821160811357,0.352106031104904,NA
"148","BG_10_56",0.314821160811357,0.296265033234707,NA,NA
"149","BG_10_57",0.352106031104904,0.314821160811357,0.296265033234707,NA
"150","BG_10_58",0.296265033234707,0.314821160811357,0.333434826768089,NA
"151","BG_10_6",0.465341563107525,0.38962105491878,0.352106031104904,0.296265033234707
"152","BG_10_60",0.38962105491878,0.427366232252988,0.446325128490215,0.465341563107525
"153","BG_10_61",0.370834773821801,0.446325128490215,0.484415536104918,NA
"154","BG_10_62",0.370834773821801,0.427366232252988,0.484415536104918,0.503547047482394
"155","BG_10_63",0.296265033234707,0.314821160811357,0.314821160811357,0.333434826768089
"156","BG_10_64",0.277766444038141,NA,NA,NA
"157","BG_10_65",0.149887394304489,0.113868368372761,0.0780794959613627,NA
"158","BG_10_66",0.277766444038141,0.277766444038141,0.277766444038141,0.296265033234707
"159","BG_10_67",0.259325393221657,0.259325393221657,0.277766444038141,0.277766444038141
"160","BG_10_68",0.370834773821801,0.408464874395843,0.465341563107525,0.503547047482394
"161","BG_10_69",0.370834773821801,0.38962105491878,0.446325128490215,0.465341563107525
"162","BG_10_7",0.465341563107525,0.408464874395843,0.352106031104904,0.277766444038141
"163","BG_10_70",0.370834773821801,0.446325128490215,0.484415536104918,0.503547047482394
"164","BG_10_71",0.38962105491878,0.427366232252988,0.465341563107525,0.503547047482394
"165","BG_10_72",0.352106031104904,0.446325128490215,0.484415536104918,NA
"166","BG_10_73",0.370834773821801,0.465341563107525,0.503547047482394,NA
"167","BG_10_74",0.296265033234707,0.408464874395843,0.427366232252988,0.446325128490215
"168","BG_10_75",0.259325393221657,0.259325393221657,0.259325393221657,0.277766444038141
"169","BG_10_76",0.370834773821801,0.314821160811357,0.314821160811357,0.277766444038141
"170","BG_10_77",0.259325393221657,0.259325393221657,0.259325393221657,0.277766444038141
"171","BG_10_79",0.38962105491878,0.427366232252988,0.465341563107525,0.484415536104918
"172","BG_10_8",0.484415536104918,0.446325128490215,0.427366232252988,NA
"173","BG_10_80",0.370834773821801,0.427366232252988,0.446325128490215,0.465341563107525
"174","BG_10_81",0.352106031104904,0.427366232252988,0.465341563107525,NA
"175","BG_10_82",0.186136573756548,0.222615906728937,0.240941880785255,0.259325393221657
"176","BG_10_85",0.314821160811357,0.352106031104904,0.370834773821801,NA
"177","BG_10_86",0.370834773821801,0.333434826768089,0.314821160811357,NA
"178","BG_10_87",0.352106031104904,0.314821160811357,0.277766444038141,NA
"179","BG_10_88",0.259325393221657,0.259325393221657,0.277766444038141,0.277766444038141
"180","BG_10_89",0.352106031104904,0.38962105491878,0.446325128490215,0.484415536104918
"181","BG_10_9",0.277766444038141,0.259325393221657,0.259325393221657,0.277766444038141
"182","BG_10_90",0.352106031104904,0.352106031104904,0.484415536104918,NA
"183","BG_10_91",0.446325128490215,0.446325128490215,0.446325128490215,NA
"184","BG_10_92",0.204347471052701,0.222615906728937,0.240941880785255,NA
"185","BG_10_93",0.314821160811357,0.352106031104904,0.408464874395843,0.446325128490215
"186","BG_10_94",0.296265033234707,0.314821160811357,0.314821160811357,NA
"187","BG_10_95",0.259325393221657,0.259325393221657,0.259325393221657,0.277766444038141
"188","BG_10_96",0.352106031104904,0.277766444038141,NA,NA
"189","BG_10_97",0.352106031104904,0.333434826768089,0.314821160811357,0.314821160811357
"190","BG_10_98",0.259325393221657,0.277766444038141,0.277766444038141,0.277766444038141
"191","BG_10_99",0.352106031104904,0.427366232252988,0.446325128490215,0.503547047482394
"192","BG_11_1",-0.447217145003038,-0.333434998389631,-0.333434998389631,-0.316950252495956
"193","BG_11_10",-0.463241583856052,-0.447217145003038,-0.398798598163502,-0.382544005790158
"194","BG_11_100",-0.366231875036732,-0.382544005790158,-0.447217145003038,-0.479208484328981
"195","BG_11_11",-0.414995652156763,-0.398798598163502,-0.333434998389631,-0.267150784534437
"196","BG_11_12",-0.414995652156763,-0.398798598163502,-0.366231875036732,-0.333434998389631
"197","BG_11_13",-0.447217145003038,-0.447217145003038,-0.414995652156763,-0.398798598163502
"198","BG_11_14",-0.431135167769941,-0.316950252495956,-0.28380814556836,-0.250435885120432
"199","BG_11_15",-0.479208484328981,-0.431135167769941,-0.398798598163502,-0.382544005790158
"200","BG_11_16",-0.447217145003038,-0.382544005790158,-0.28380814556836,NA
"201","BG_11_17",-0.463241583856052,-0.447217145003038,-0.414995652156763,-0.267150784534437
"202","BG_11_18",-0.49511784642183,-0.479208484328981,-0.431135167769941,-0.414995652156763
"203","BG_11_19",-0.463241583856052,-0.447217145003038,-0.366231875036732,-0.28380814556836
"204","BG_11_2",-0.447217145003038,-0.447217145003038,-0.316950252495956,NA
"205","BG_11_20",-0.49511784642183,-0.447217145003038,-0.382544005790158,-0.333434998389631
"206","BG_11_21",-0.510969670134596,-0.479208484328981,-0.431135167769941,-0.250435885120432
"207","BG_11_22",-0.510969670134596,-0.479208484328981,-0.447217145003038,-0.28380814556836
"208","BG_11_23",-0.510969670134596,-0.510969670134596,-0.479208484328981,-0.316950252495956
"209","BG_11_24",-0.510969670134596,-0.510969670134596,-0.479208484328981,-0.349862205903222
"210","BG_11_25",-0.510969670134596,-0.510969670134596,-0.49511784642183,-0.479208484328981
"211","BG_11_26",-0.510969670134596,-0.479208484328981,-0.447217145003038,-0.267150784534437
"212","BG_11_27",-0.49511784642183,-0.510969670134596,-0.49511784642183,NA
"213","BG_11_28",-0.49511784642183,-0.510969670134596,-0.510969670134596,-0.49511784642183
"214","BG_11_29",-0.49511784642183,-0.510969670134596,-0.510969670134596,-0.49511784642183
"215","BG_11_3",-0.463241583856052,-0.447217145003038,-0.28380814556836,-0.267150784534437
"216","BG_11_30",-0.49511784642183,-0.510969670134596,-0.510969670134596,-0.510969670134596
"217","BG_11_31",-0.510969670134596,-0.510969670134596,-0.49511784642183,-0.479208484328981
"218","BG_11_32",-0.49511784642183,-0.510969670134596,-0.447217145003038,-0.414995652156763
"219","BG_11_33",-0.49511784642183,-0.49511784642183,-0.431135167769941,-0.398798598163502
"220","BG_11_34",-0.510969670134596,-0.510969670134596,-0.49511784642183,-0.414995652156763
"221","BG_11_35",-0.49511784642183,-0.510969670134596,-0.463241583856052,-0.414995652156763
"222","BG_11_36",-0.49511784642183,-0.49511784642183,-0.510969670134596,NA
"223","BG_11_38",-0.49511784642183,-0.510969670134596,-0.510969670134596,NA
"224","BG_11_39",-0.510969670134596,-0.510969670134596,-0.510969670134596,NA
"225","BG_11_4",-0.479208484328981,-0.447217145003038,-0.431135167769941,-0.414995652156763
