"","SS","1","2","3","4"
"559","BG_14_74",2,0,0,2
"560","BG_14_75",2,2,0,2
"561","BG_14_76",1,0,2,2
"562","BG_14_77",2,0,1,1
"563","BG_14_78",1,1,2,NA
"564","BG_14_79",0,0,1,0
"565","BG_14_8",0,0,1,0
"566","BG_14_80",0,0,0,1
"567","BG_14_81",1,0,0,2
"568","BG_14_82",2,2,1,2
"569","BG_14_83",2,2,2,NA
"570","BG_14_84",2,2,1,2
"571","BG_14_85",1,0,2,NA
"572","BG_14_86",2,1,1,1
"573","BG_14_87",1,1,1,2
"574","BG_14_88",1,1,2,NA
"575","BG_14_89",0,0,1,NA
"576","BG_14_9",0,1,1,1
"577","BG_14_90",1,1,2,NA
"578","BG_14_91",2,2,1,NA
"579","BG_14_92",2,0,0,0
"580","BG_14_93",1,2,1,2
"581","BG_14_94",0,0,0,1
"582","BG_14_95",2,2,0,0
"583","BG_14_96",1,0,0,NA
"584","BG_14_97",0,0,1,2
"585","BG_14_98",0,0,0,1
"586","BG_14_99",0,0,0,1
"587","BG_15_1",1,1,1,NA
"588","BG_15_10",0,0,2,2
"589","BG_15_100",0,0,2,1
"590","BG_15_11",1,4,1,2
"591","BG_15_12",2,1,2,1
"592","BG_15_13",0,0,0,0
"593","BG_15_14",1,1,1,1
"594","BG_15_15",0,0,0,0
"595","BG_15_16",1,0,1,0
"596","BG_15_17",0,1,0,0
"597","BG_15_18",0,2,0,0
"598","BG_15_19",2,1,0,1
"599","BG_15_2",1,0,1,NA
"600","BG_15_20",0,0,0,0
"601","BG_15_21",2,0,1,1
"602","BG_15_22",0,1,1,NA
"603","BG_15_23",0,0,0,0
"604","BG_15_24",0,0,0,0
"605","BG_15_26",0,0,1,0
"606","BG_15_27",1,0,0,0
"607","BG_15_28",1,1,0,0
"608","BG_15_29",0,0,NA,NA
"609","BG_15_3",0,0,0,0
"610","BG_15_30",0,0,0,NA
"611","BG_15_31",1,0,0,0
"612","BG_15_32",0,0,0,1
"613","BG_15_33",0,0,0,0
"614","BG_15_34",2,1,0,0
"615","BG_15_35",0,1,0,0
"616","BG_15_36",0,0,0,0
"617","BG_15_37",1,0,0,0
"618","BG_15_38",1,1,2,0
"619","BG_15_39",1,0,2,2
"620","BG_15_4",0,0,0,0
"621","BG_15_40",1,1,0,0
"622","BG_15_41",0,0,1,0
"623","BG_15_42",0,1,0,1
"624","BG_15_43",0,0,0,0
"625","BG_15_44",0,1,0,0
"626","BG_15_45",0,1,0,0
"627","BG_15_46",0,1,0,0
"628","BG_15_47",0,0,0,1
"629","BG_15_48",1,1,1,2
"630","BG_15_49",0,0,0,0
"631","BG_15_5",1,1,0,0
"632","BG_15_50",3,1,1,0
"633","BG_15_51",0,0,0,0
"634","BG_15_52",0,0,0,0
"635","BG_15_53",2,2,2,2
"636","BG_15_54",0,3,2,2
"637","BG_15_55",1,0,0,0
"638","BG_15_56",2,0,0,0
"639","BG_15_57",0,0,0,2
"640","BG_15_58",1,1,0,0
"641","BG_15_59",0,0,1,0
"642","BG_15_6",0,0,0,1
"643","BG_15_60",0,0,0,0
"644","BG_15_61",1,1,NA,NA
"645","BG_15_62",0,0,1,0
"646","BG_15_63",0,0,0,0
"647","BG_15_64",0,0,0,0
"648","BG_15_65",0,0,3,3
"649","BG_15_66",0,2,0,2
"650","BG_15_67",0,0,0,0
"651","BG_15_68",0,1,0,NA
"652","BG_15_69",0,0,1,0
"653","BG_15_7",0,0,0,0
"654","BG_15_70",0,0,0,0
"655","BG_15_71",1,3,0,1
"656","BG_15_72",0,0,0,0
"657","BG_15_73",0,0,0,1
"658","BG_15_74",0,0,0,0
"659","BG_15_75",0,0,0,1
"660","BG_15_77",1,2,0,0
"661","BG_15_78",0,0,0,0
"662","BG_15_79",2,0,1,0
"663","BG_15_8",0,0,0,0
"664","BG_15_80",0,0,1,1
"665","BG_15_81",2,0,2,NA
"666","BG_15_82",1,2,0,0
"667","BG_15_83",2,1,1,NA
"668","BG_15_84",0,0,0,NA
"669","BG_15_85",1,0,1,0
"670","BG_15_86",0,0,0,0
"671","BG_15_87",0,0,0,0
"672","BG_15_88",0,0,0,1
"673","BG_15_89",1,2,1,1
"674","BG_15_9",0,0,1,2
"675","BG_15_90",2,1,2,3
"676","BG_15_91",3,2,3,2
"677","BG_15_92",1,1,0,1
"678","BG_15_93",0,1,1,1
"679","BG_15_94",0,0,0,1
"680","BG_15_95",0,0,0,0
