"","Key","Site","Station","Date","vegc","vegccc","isCC","isMix","isWSpruce","isPine","isBSpruce","isLarch","isBSLarch","isUpCon","isCon","wtAge","isFor","wtAge2","wtAge05","fCC1","fCC2","mEnSft","mTrSft","mSeism","mWell","mHard","mSoft","ROAD","CMETHOD","YR","X","Y","AHM","FFP","PET","MAP","MAT","MCMT","MWMT","xX","xY","xAHM","xPET","xFFP","xMAP","xMAT","xMCMT","xMWMT","xX2","xY2","SSH_KM","SSH05_KM","pWater_KM","pWater2_KM","THF_KM","Lin_KM","Cult_KM","Alien_KM","Nonlin_KM","Noncult_KM","Succ_KM","THF2_KM","Succ2_KM","Alien2_KM","Noncult2_KM","Nonlin2_KM","SS"
"670","BG_4_90",4,90,2015-05-29 06:00:00,"BSpr","BSpr",FALSE,0,0,0,1,0,1,0,1,0.406109638676304,TRUE,0.164925038625798,0.637267321205398,0,0,0,0,0.0667364022591574,0,0,0.0667364022591574,0,"SM",24,-110.808773280436,55.4748516964687,21.3999996185303,96,515,468,0,-19.2999992370605,15.6000003814697,1.17510694319053,0.565782591139372,0.427999992370605,0.64375,0.738461538461539,0.203478260869565,0,-0.771999969482422,0.780000019073486,1.38087632793459,0.320109940436382,0,0,0,0,0.22159466278028,0.208373346423451,0,0.0132213163568285,0.0132213163568285,0.22159466278028,0.208373346423451,0.0491041945727059,0.0434194514997076,0.000174803206207341,0.0491041945727059,0.000174803206207341,"BG_4_90"
"671","BG_4_91",4,91,2015-06-13 06:00:00,"BSpr","BSpr",FALSE,0,0,0,1,0,1,0,1,0.304369155666042,TRUE,0.0926405829208596,0.551696615601403,0,0,0,0,0.0183164984340361,0,0,0.0183164984340361,0,"SM",24,-110.893476999417,55.4830500022685,21.2999992370605,95,513,469,0,-19.1000003814697,15.5,1.1351523587656,0.569156379534364,0.425999984741211,0.64125,0.730769230769231,0.203913043478261,0,-0.764000015258789,0.775,1.28857087761111,0.323938984364665,0,0,0,0,0.0787994514930685,0.0139456604539034,0,0.0648537910391651,0.0648537910391651,0.0787994514930685,0.0139456604539034,0.00620935355560846,0.000194481445495565,0.0042060142121517,0.00620935355560846,0.0042060142121517,"BG_4_91"
"672","BG_4_91",4,91,2015-06-15 06:00:00,"BSpr","BSpr",FALSE,0,0,0,1,0,1,0,1,0.304369155666042,TRUE,0.0926405829208596,0.551696615601403,0,0,0,0,0.0183164984340361,0,0,0.0183164984340361,0,"SM",24,-110.893476999417,55.4830500022685,21.2999992370605,95,513,469,0,-19.1000003814697,15.5,1.1351523587656,0.569156379534364,0.425999984741211,0.64125,0.730769230769231,0.203913043478261,0,-0.764000015258789,0.775,1.28857087761111,0.323938984364665,0,0,0,0,0.0787994514930685,0.0139456604539034,0,0.0648537910391651,0.0648537910391651,0.0787994514930685,0.0139456604539034,0.00620935355560846,0.000194481445495565,0.0042060142121517,0.00620935355560846,0.0042060142121517,"BG_4_91"
"673","BG_4_91",4,91,2015-06-16 06:00:00,"BSpr","BSpr",FALSE,0,0,0,1,0,1,0,1,0.304369155666042,TRUE,0.0926405829208596,0.551696615601403,0,0,0,0,0.0183164984340361,0,0,0.0183164984340361,0,"SM",24,-110.893476999417,55.4830500022685,21.2999992370605,95,513,469,0,-19.1000003814697,15.5,1.1351523587656,0.569156379534364,0.425999984741211,0.64125,0.730769230769231,0.203913043478261,0,-0.764000015258789,0.775,1.28857087761111,0.323938984364665,0,0,0,0,0.0787994514930685,0.0139456604539034,0,0.0648537910391651,0.0648537910391651,0.0787994514930685,0.0139456604539034,0.00620935355560846,0.000194481445495565,0.0042060142121517,0.00620935355560846,0.0042060142121517,"BG_4_91"
"674","BG_4_92",4,92,2015-06-13 06:00:00,"BSpr","BSpr",FALSE,0,0,0,1,0,1,0,1,0.381367700475096,TRUE,0.145441322965663,0.617549755465174,0,0,0,0,0.0496561379815283,0.0355351694434137,0,0.0496561379815283,0,"SM",24,-110.884002823629,55.4827397470909,21.3999996185303,95,513,468,0,-19.1000003814697,15.5,1.13962130960889,0.569028702506547,0.427999992370605,0.64125,0.730769230769231,0.203478260869565,0,-0.764000015258789,0.775,1.29873672931467,0.323793664276284,0,0,0,0,0.0753162075167339,0.0468291501661629,0,0.028487057350571,0.028487057350571,0.0753162075167339,0.0468291501661629,0.00567253111470372,0.00219296930528503,0.000811512436494721,0.00567253111470372,0.00081151243649472,"BG_4_92"
"675","BG_4_92",4,92,2015-06-15 06:00:00,"BSpr","BSpr",FALSE,0,0,0,1,0,1,0,1,0.381367700475096,TRUE,0.145441322965663,0.617549755465174,0,0,0,0,0.0496561379815283,0.0355351694434137,0,0.0496561379815283,0,"SM",24,-110.884002823629,55.4827397470909,21.3999996185303,95,513,468,0,-19.1000003814697,15.5,1.13962130960889,0.569028702506547,0.427999992370605,0.64125,0.730769230769231,0.203478260869565,0,-0.764000015258789,0.775,1.29873672931467,0.323793664276284,0,0,0,0,0.0753162075167339,0.0468291501661629,0,0.028487057350571,0.028487057350571,0.0753162075167339,0.0468291501661629,0.00567253111470372,0.00219296930528503,0.000811512436494721,0.00567253111470372,0.00081151243649472,"BG_4_92"
"676","BG_4_92",4,92,2015-06-16 06:00:00,"BSpr","BSpr",FALSE,0,0,0,1,0,1,0,1,0.381367700475096,TRUE,0.145441322965663,0.617549755465174,0,0,0,0,0.0496561379815283,0.0355351694434137,0,0.0496561379815283,0,"SM",24,-110.884002823629,55.4827397470909,21.3999996185303,95,513,468,0,-19.1000003814697,15.5,1.13962130960889,0.569028702506547,0.427999992370605,0.64125,0.730769230769231,0.203478260869565,0,-0.764000015258789,0.775,1.29873672931467,0.323793664276284,0,0,0,0,0.0753162075167339,0.0468291501661629,0,0.028487057350571,0.028487057350571,0.0753162075167339,0.0468291501661629,0.00567253111470372,0.00219296930528503,0.000811512436494721,0.00567253111470372,0.00081151243649472,"BG_4_92"
"677","BG_4_93",4,93,2015-06-12 06:00:00,"BSpr","BSpr",FALSE,0,0,0,1,0,1,0,1,0.368166606423339,TRUE,0.135546650085278,0.606767341262975,0,0,0,0,0.105977297598944,0.0732738196666525,0,0.105977297598944,0,"SM",24,-110.874528832524,55.4824287510154,21.3999996185303,95,513,468,0,-19.1000003814697,15.5,1.14409017333761,0.568900720582485,0.427999992370605,0.64125,0.730769230769231,0.203478260869565,0,-0.764000015258789,0.775,1.30894232472768,0.323648029879271,0,0,0,0,0.0931162300882415,0.0787290630796721,0,0.0143871670085694,0.0143871670085694,0.0931162300882415,0.0787290630796721,0.00867063230584632,0.00619826537340299,0.000206990574532467,0.00867063230584632,0.000206990574532467,"BG_4_93"
"678","BG_4_93",4,93,2015-06-13 06:00:00,"BSpr","BSpr",FALSE,0,0,0,1,0,1,0,1,0.368166606423339,TRUE,0.135546650085278,0.606767341262975,0,0,0,0,0.105977297598944,0.0732738196666525,0,0.105977297598944,0,"SM",24,-110.874528832524,55.4824287510154,21.3999996185303,95,513,468,0,-19.1000003814697,15.5,1.14409017333761,0.568900720582485,0.427999992370605,0.64125,0.730769230769231,0.203478260869565,0,-0.764000015258789,0.775,1.30894232472768,0.323648029879271,0,0,0,0,0.0931162300882415,0.0787290630796721,0,0.0143871670085694,0.0143871670085694,0.0931162300882415,0.0787290630796721,0.00867063230584632,0.00619826537340299,0.000206990574532467,0.00867063230584632,0.000206990574532467,"BG_4_93"
"679","BG_4_93",4,93,2015-06-16 06:00:00,"BSpr","BSpr",FALSE,0,0,0,1,0,1,0,1,0.368166606423339,TRUE,0.135546650085278,0.606767341262975,0,0,0,0,0.105977297598944,0.0732738196666525,0,0.105977297598944,0,"SM",24,-110.874528832524,55.4824287510154,21.3999996185303,95,513,468,0,-19.1000003814697,15.5,1.14409017333761,0.568900720582485,0.427999992370605,0.64125,0.730769230769231,0.203478260869565,0,-0.764000015258789,0.775,1.30894232472768,0.323648029879271,0,0,0,0,0.0931162300882415,0.0787290630796721,0,0.0143871670085694,0.0143871670085694,0.0931162300882415,0.0787290630796721,0.00867063230584632,0.00619826537340299,0.000206990574532467,0.00867063230584632,0.000206990574532467,"BG_4_93"
